source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]
PXD001835_Rappsilber_Earnshaw_CLMS_SMC2-SMC4_in-situ_2	Gallus gallus	mitotic chromosomes	mitotic cells	1	PXD001835_Rappsilber_Earnshaw_CLMS_SMC2-SMC4_in-situ_2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'BS3', 'AC': 'XLMOD:02000', 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=BS3;AC=XLMOD:02000;CL=no;TA=K,nterm'}];AC=XLMOD:02000	strong cation exchange chromatography (SCX) chromatography (SCX-StageTip)	not available	30-fold weight excess	2 h	on ice	Rappsilber_Earnshaw_CLMS_SMC2-SMC4_in-situ_2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD001835_Rappsilber_Earnshaw_CLMS_SMC2-SMC4_in-situ_4	Gallus gallus	mitotic chromosomes	mitotic cells	2	PXD001835_Rappsilber_Earnshaw_CLMS_SMC2-SMC4_in-situ_4_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'BS3', 'AC': 'XLMOD:02000', 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=BS3;AC=XLMOD:02000;CL=no;TA=K,nterm'}];AC=XLMOD:02000	strong cation exchange chromatography (SCX) chromatography (SCX-StageTip)	not available	30-fold weight excess	2 h	on ice	Rappsilber_Earnshaw_CLMS_SMC2-SMC4_in-situ_4.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD001835_Rappsilber_Earnshaw_CLMS_SMC2-SMC4_in-situ_3	Gallus gallus	mitotic chromosomes	mitotic cells	3	PXD001835_Rappsilber_Earnshaw_CLMS_SMC2-SMC4_in-situ_3_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'BS3', 'AC': 'XLMOD:02000', 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=BS3;AC=XLMOD:02000;CL=no;TA=K,nterm'}];AC=XLMOD:02000	strong cation exchange chromatography (SCX) chromatography (SCX-StageTip)	not available	30-fold weight excess	2 h	on ice	Rappsilber_Earnshaw_CLMS_SMC2-SMC4_in-situ_3.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD001835_Rappsilber_Earnshaw_CLMS_SMC2-SMC4_in-situ_1	Gallus gallus	mitotic chromosomes	mitotic cells	4	PXD001835_Rappsilber_Earnshaw_CLMS_SMC2-SMC4_in-situ_1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'BS3', 'AC': 'XLMOD:02000', 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=BS3;AC=XLMOD:02000;CL=no;TA=K,nterm'}];AC=XLMOD:02000	strong cation exchange chromatography (SCX) chromatography (SCX-StageTip)	not available	30-fold weight excess	2 h	on ice	Rappsilber_Earnshaw_CLMS_SMC2-SMC4_in-situ_1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD001835_Rappsilber_Earnshaw_CLMS_SMC2-SMC4_in-situ_5	Gallus gallus	mitotic chromosomes	mitotic cells	5	PXD001835_Rappsilber_Earnshaw_CLMS_SMC2-SMC4_in-situ_5_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'BS3', 'AC': 'XLMOD:02000', 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=BS3;AC=XLMOD:02000;CL=no;TA=K,nterm'}];AC=XLMOD:02000	strong cation exchange chromatography (SCX) chromatography (SCX-StageTip)	not available	30-fold weight excess	2 h	on ice	Rappsilber_Earnshaw_CLMS_SMC2-SMC4_in-situ_5.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD001835_Rappsilber_Earnshaw_CLMS_SMC2-SMC4_holo-complex-Band-i_2	Gallus gallus	mitotic chromosomes	mitotic cells	6	PXD001835_Rappsilber_Earnshaw_CLMS_SMC2-SMC4_holo-complex-Band-i_2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'BS3', 'AC': 'XLMOD:02000', 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=BS3;AC=XLMOD:02000;CL=no;TA=K,nterm'}];AC=XLMOD:02000	strong cation exchange chromatography (SCX) chromatography (SCX-StageTip)	not available	30-fold weight excess	2 h	on ice	Rappsilber_Earnshaw_CLMS_SMC2-SMC4_holo-complex-Band-i_2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD001835_Rappsilber_Earnshaw_CLMS_SMC2-SMC4_holo-complex-Band-i_1	Gallus gallus	mitotic chromosomes	mitotic cells	7	PXD001835_Rappsilber_Earnshaw_CLMS_SMC2-SMC4_holo-complex-Band-i_1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'BS3', 'AC': 'XLMOD:02000', 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=BS3;AC=XLMOD:02000;CL=no;TA=K,nterm'}];AC=XLMOD:02000	strong cation exchange chromatography (SCX) chromatography (SCX-StageTip)	not available	30-fold weight excess	2 h	on ice	Rappsilber_Earnshaw_CLMS_SMC2-SMC4_holo-complex-Band-i_1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD001835_Rappsilber_Earnshaw_CLMS_SMC2-SMC4_holo-complex-Band-ii_1	Gallus gallus	mitotic chromosomes	mitotic cells	8	PXD001835_Rappsilber_Earnshaw_CLMS_SMC2-SMC4_holo-complex-Band-ii_1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'BS3', 'AC': 'XLMOD:02000', 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=BS3;AC=XLMOD:02000;CL=no;TA=K,nterm'}];AC=XLMOD:02000	strong cation exchange chromatography (SCX) chromatography (SCX-StageTip)	not available	30-fold weight excess	2 h	on ice	Rappsilber_Earnshaw_CLMS_SMC2-SMC4_holo-complex-Band-ii_1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD001835_Rappsilber_Earnshaw_CLMS_SMC2-SMC4_cohesin_1	Gallus gallus	mitotic chromosomes	mitotic cells	9	PXD001835_Rappsilber_Earnshaw_CLMS_SMC2-SMC4_cohesin_1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'BS3', 'AC': 'XLMOD:02000', 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=BS3;AC=XLMOD:02000;CL=no;TA=K,nterm'}];AC=XLMOD:02000	strong cation exchange chromatography (SCX) chromatography (SCX-StageTip)	not available	30-fold weight excess	2 h	on ice	Rappsilber_Earnshaw_CLMS_SMC2-SMC4_cohesin_1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD001835_Rappsilber_Earnshaw_CLMS_SMC2-SMC4_in-situ_6	Gallus gallus	mitotic chromosomes	mitotic cells	10	PXD001835_Rappsilber_Earnshaw_CLMS_SMC2-SMC4_in-situ_6_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'BS3', 'AC': 'XLMOD:02000', 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=BS3;AC=XLMOD:02000;CL=no;TA=K,nterm'}];AC=XLMOD:02000	strong cation exchange chromatography (SCX) chromatography (SCX-StageTip)	not available	30-fold weight excess	2 h	on ice	Rappsilber_Earnshaw_CLMS_SMC2-SMC4_in-situ_6.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
