source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]
PXD010422_20180509_L_MR_CK-N9-BP4A-mono-EThcD-03	Oryctolagus cuniculus	not available	not available	1	PXD010422_20180509_L_MR_CK-N9-BP4A-mono-EThcD-03_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=NNP9;TA=K,nterm	affinity purification on monomeric avidin or streptavidin agarose beads	10 mM	20:1	30 min	4 °C	20180509_L_MR_CK-N9-BP4A-mono-EThcD-03.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD010422_20180503_L_MR_CK-N9-BP4A-EThcD-02	Oryctolagus cuniculus	not available	not available	2	PXD010422_20180503_L_MR_CK-N9-BP4A-EThcD-02_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=NNP9;TA=K,nterm	affinity purification on monomeric avidin or streptavidin agarose beads	10 mM	20:1	30 min	4 °C	20180503_L_MR_CK-N9-BP4A-EThcD-02.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD010422_20170608_L_MR_ColC18_CK-NNP9-BP4A-HC25D	Oryctolagus cuniculus	not available	not available	3	PXD010422_20170608_L_MR_ColC18_CK-NNP9-BP4A-HC25D_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=NNP9;TA=K,nterm	affinity purification on monomeric avidin or streptavidin agarose beads	10 mM	20:1	30 min	4 °C	20170608_L_MR_ColC18_CK-NNP9-BP4A-HC25D.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD010422_20180509_L_MR_CK-N9-BP4A-mono-EThcD-01	Oryctolagus cuniculus	not available	not available	4	PXD010422_20180509_L_MR_CK-N9-BP4A-mono-EThcD-01_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=NNP9;TA=K,nterm	affinity purification on monomeric avidin or streptavidin agarose beads	10 mM	20:1	30 min	4 °C	20180509_L_MR_CK-N9-BP4A-mono-EThcD-01.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD010422_20180123_L_MR_CK-NNP9-BP4A-ETD15	Oryctolagus cuniculus	not available	not available	5	PXD010422_20180123_L_MR_CK-NNP9-BP4A-ETD15_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=NNP9;TA=K,nterm	affinity purification on monomeric avidin or streptavidin agarose beads	10 mM	20:1	30 min	4 °C	20180123_L_MR_CK-NNP9-BP4A-ETD15.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD010422_20180503_L_MR_CK-N9-BP4A-HCD-03	Oryctolagus cuniculus	not available	not available	6	PXD010422_20180503_L_MR_CK-N9-BP4A-HCD-03_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=NNP9;TA=K,nterm	affinity purification on monomeric avidin or streptavidin agarose beads	10 mM	20:1	30 min	4 °C	20180503_L_MR_CK-N9-BP4A-HCD-03.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD010422_20180509_L_MR_CK-N9-BP4A-mono-HCD-01	Oryctolagus cuniculus	not available	not available	7	PXD010422_20180509_L_MR_CK-N9-BP4A-mono-HCD-01_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=NNP9;TA=K,nterm	affinity purification on monomeric avidin or streptavidin agarose beads	10 mM	20:1	30 min	4 °C	20180509_L_MR_CK-N9-BP4A-mono-HCD-01.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD010422_20170608_L_MR_ColC18_CK-NNP9-BP4A_ET75hcD15	Oryctolagus cuniculus	not available	not available	8	PXD010422_20170608_L_MR_ColC18_CK-NNP9-BP4A_ET75hcD15_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=NNP9;TA=K,nterm	affinity purification on monomeric avidin or streptavidin agarose beads	10 mM	20:1	30 min	4 °C	20170608_L_MR_ColC18_CK-NNP9-BP4A_ET75hcD15.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD010422_20180509_L_MR_CK-N9-GEL-mono-HCD-03	Oryctolagus cuniculus	not available	not available	9	PXD010422_20180509_L_MR_CK-N9-GEL-mono-HCD-03_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=NNP9;TA=K,nterm	affinity purification on monomeric avidin or streptavidin agarose beads	10 mM	20:1	30 min	4 °C	20180509_L_MR_CK-N9-GEL-mono-HCD-03.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD010422_20180503_L_MR_CK-N9-BP4A-HCD-01	Oryctolagus cuniculus	not available	not available	10	PXD010422_20180503_L_MR_CK-N9-BP4A-HCD-01_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=NNP9;TA=K,nterm	affinity purification on monomeric avidin or streptavidin agarose beads	10 mM	20:1	30 min	4 °C	20180503_L_MR_CK-N9-BP4A-HCD-01.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD010422_20170608_L_MR_ColC18_CK-NNP9-BP4A_ET25hcD15	Oryctolagus cuniculus	not available	not available	11	PXD010422_20170608_L_MR_ColC18_CK-NNP9-BP4A_ET25hcD15_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=NNP9;TA=K,nterm	affinity purification on monomeric avidin or streptavidin agarose beads	10 mM	20:1	30 min	4 °C	20170608_L_MR_ColC18_CK-NNP9-BP4A_ET25hcD15.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD010422_20170608_L_MR_ColC18_CK-NNP9-BP4A_HC30D	Oryctolagus cuniculus	not available	not available	12	PXD010422_20170608_L_MR_ColC18_CK-NNP9-BP4A_HC30D_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=NNP9;TA=K,nterm	affinity purification on monomeric avidin or streptavidin agarose beads	10 mM	20:1	30 min	4 °C	20170608_L_MR_ColC18_CK-NNP9-BP4A_HC30D.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD010422_20170608_L_MR_ColC18_CK-NNP9-BP4A_ET50hcD25	Oryctolagus cuniculus	not available	not available	13	PXD010422_20170608_L_MR_ColC18_CK-NNP9-BP4A_ET50hcD25_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=NNP9;TA=K,nterm	affinity purification on monomeric avidin or streptavidin agarose beads	10 mM	20:1	30 min	4 °C	20170608_L_MR_ColC18_CK-NNP9-BP4A_ET50hcD25.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD010422_20180509_L_MR_CK-N9-BP4A-mono-HCD-03	Oryctolagus cuniculus	not available	not available	14	PXD010422_20180509_L_MR_CK-N9-BP4A-mono-HCD-03_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=NNP9;TA=K,nterm	affinity purification on monomeric avidin or streptavidin agarose beads	10 mM	20:1	30 min	4 °C	20180509_L_MR_CK-N9-BP4A-mono-HCD-03.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD010422_20180509_L_MR_CK-N9-GEL-Dimer-HCD-02	Oryctolagus cuniculus	not available	not available	15	PXD010422_20180509_L_MR_CK-N9-GEL-Dimer-HCD-02_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=NNP9;TA=K,nterm	affinity purification on monomeric avidin or streptavidin agarose beads	10 mM	20:1	30 min	4 °C	20180509_L_MR_CK-N9-GEL-Dimer-HCD-02.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
