source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]
PXD025843_aleitner_C1509_096	Saccharomyces cerevisiae	TREX complex	not available	1	PXD025843_aleitner_C1509_096_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3', 'ADH', 'DMTMM chloride'];AC=['XLMOD:02000', None, None];TA=['K,nterm', None, None]	size-exclusion chromatography (SEC) fractionation	not available	not available	not available	not available	aleitner_C1509_096.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD025843_aleitner_C1509_098	Saccharomyces cerevisiae	TREX complex	not available	2	PXD025843_aleitner_C1509_098_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3', 'ADH', 'DMTMM chloride'];AC=['XLMOD:02000', None, None];TA=['K,nterm', None, None]	size-exclusion chromatography (SEC) fractionation	not available	not available	not available	not available	aleitner_C1509_098.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD025843_aleitner_D1807_022	Saccharomyces cerevisiae	TREX complex	not available	3	PXD025843_aleitner_D1807_022_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3', 'ADH', 'DMTMM chloride'];AC=['XLMOD:02000', None, None];TA=['K,nterm', None, None]	size-exclusion chromatography (SEC) fractionation	not available	not available	not available	not available	aleitner_D1807_022.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD025843_aleitner_D2005_138	Saccharomyces cerevisiae	TREX complex	not available	4	PXD025843_aleitner_D2005_138_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3', 'ADH', 'DMTMM chloride'];AC=['XLMOD:02000', None, None];TA=['K,nterm', None, None]	size-exclusion chromatography (SEC) fractionation	not available	not available	not available	not available	aleitner_D2005_138.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD025843_aleitner_D1609_241	Saccharomyces cerevisiae	TREX complex	not available	5	PXD025843_aleitner_D1609_241_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3', 'ADH', 'DMTMM chloride'];AC=['XLMOD:02000', None, None];TA=['K,nterm', None, None]	size-exclusion chromatography (SEC) fractionation	not available	not available	not available	not available	aleitner_D1609_241.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD025843_aleitner_D2005_136	Saccharomyces cerevisiae	TREX complex	not available	6	PXD025843_aleitner_D2005_136_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3', 'ADH', 'DMTMM chloride'];AC=['XLMOD:02000', None, None];TA=['K,nterm', None, None]	size-exclusion chromatography (SEC) fractionation	not available	not available	not available	not available	aleitner_D2005_136.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD025843_aleitner_D2005_139	Saccharomyces cerevisiae	TREX complex	not available	7	PXD025843_aleitner_D2005_139_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3', 'ADH', 'DMTMM chloride'];AC=['XLMOD:02000', None, None];TA=['K,nterm', None, None]	size-exclusion chromatography (SEC) fractionation	not available	not available	not available	not available	aleitner_D2005_139.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD025843_aleitner_C1509_094	Saccharomyces cerevisiae	TREX complex	not available	8	PXD025843_aleitner_C1509_094_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3', 'ADH', 'DMTMM chloride'];AC=['XLMOD:02000', None, None];TA=['K,nterm', None, None]	size-exclusion chromatography (SEC) fractionation	not available	not available	not available	not available	aleitner_C1509_094.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD025843_aleitner_D1609_242	Saccharomyces cerevisiae	TREX complex	not available	9	PXD025843_aleitner_D1609_242_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3', 'ADH', 'DMTMM chloride'];AC=['XLMOD:02000', None, None];TA=['K,nterm', None, None]	size-exclusion chromatography (SEC) fractionation	not available	not available	not available	not available	aleitner_D1609_242.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD025843_aleitner_C1509_093	Saccharomyces cerevisiae	TREX complex	not available	10	PXD025843_aleitner_C1509_093_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3', 'ADH', 'DMTMM chloride'];AC=['XLMOD:02000', None, None];TA=['K,nterm', None, None]	size-exclusion chromatography (SEC) fractionation	not available	not available	not available	not available	aleitner_C1509_093.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD025843_aleitner_D1609_243	Saccharomyces cerevisiae	TREX complex	not available	11	PXD025843_aleitner_D1609_243_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3', 'ADH', 'DMTMM chloride'];AC=['XLMOD:02000', None, None];TA=['K,nterm', None, None]	size-exclusion chromatography (SEC) fractionation	not available	not available	not available	not available	aleitner_D1609_243.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD025843_aleitner_D1807_025	Saccharomyces cerevisiae	TREX complex	not available	12	PXD025843_aleitner_D1807_025_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3', 'ADH', 'DMTMM chloride'];AC=['XLMOD:02000', None, None];TA=['K,nterm', None, None]	size-exclusion chromatography (SEC) fractionation	not available	not available	not available	not available	aleitner_D1807_025.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD025843_aleitner_D1807_024	Saccharomyces cerevisiae	TREX complex	not available	13	PXD025843_aleitner_D1807_024_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3', 'ADH', 'DMTMM chloride'];AC=['XLMOD:02000', None, None];TA=['K,nterm', None, None]	size-exclusion chromatography (SEC) fractionation	not available	not available	not available	not available	aleitner_D1807_024.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD025843_aleitner_D1609_244	Saccharomyces cerevisiae	TREX complex	not available	14	PXD025843_aleitner_D1609_244_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3', 'ADH', 'DMTMM chloride'];AC=['XLMOD:02000', None, None];TA=['K,nterm', None, None]	size-exclusion chromatography (SEC) fractionation	not available	not available	not available	not available	aleitner_D1609_244.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD025843_aleitner_D2005_135	Saccharomyces cerevisiae	TREX complex	not available	15	PXD025843_aleitner_D2005_135_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3', 'ADH', 'DMTMM chloride'];AC=['XLMOD:02000', None, None];TA=['K,nterm', None, None]	size-exclusion chromatography (SEC) fractionation	not available	not available	not available	not available	aleitner_D2005_135.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD025843_aleitner_C1509_099	Saccharomyces cerevisiae	TREX complex	not available	16	PXD025843_aleitner_C1509_099_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3', 'ADH', 'DMTMM chloride'];AC=['XLMOD:02000', None, None];TA=['K,nterm', None, None]	size-exclusion chromatography (SEC) fractionation	not available	not available	not available	not available	aleitner_C1509_099.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD025843_aleitner_C1509_097	Saccharomyces cerevisiae	TREX complex	not available	17	PXD025843_aleitner_C1509_097_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3', 'ADH', 'DMTMM chloride'];AC=['XLMOD:02000', None, None];TA=['K,nterm', None, None]	size-exclusion chromatography (SEC) fractionation	not available	not available	not available	not available	aleitner_C1509_097.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD025843_aleitner_D2005_137	Saccharomyces cerevisiae	TREX complex	not available	18	PXD025843_aleitner_D2005_137_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3', 'ADH', 'DMTMM chloride'];AC=['XLMOD:02000', None, None];TA=['K,nterm', None, None]	size-exclusion chromatography (SEC) fractionation	not available	not available	not available	not available	aleitner_D2005_137.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD025843_aleitner_D2005_140	Saccharomyces cerevisiae	TREX complex	not available	19	PXD025843_aleitner_D2005_140_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3', 'ADH', 'DMTMM chloride'];AC=['XLMOD:02000', None, None];TA=['K,nterm', None, None]	size-exclusion chromatography (SEC) fractionation	not available	not available	not available	not available	aleitner_D2005_140.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD025843_aleitner_D1807_020	Saccharomyces cerevisiae	TREX complex	not available	20	PXD025843_aleitner_D1807_020_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3', 'ADH', 'DMTMM chloride'];AC=['XLMOD:02000', None, None];TA=['K,nterm', None, None]	size-exclusion chromatography (SEC) fractionation	not available	not available	not available	not available	aleitner_D1807_020.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD025843_aleitner_D1807_021	Saccharomyces cerevisiae	TREX complex	not available	21	PXD025843_aleitner_D1807_021_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3', 'ADH', 'DMTMM chloride'];AC=['XLMOD:02000', None, None];TA=['K,nterm', None, None]	size-exclusion chromatography (SEC) fractionation	not available	not available	not available	not available	aleitner_D1807_021.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD025843_aleitner_D1807_023	Saccharomyces cerevisiae	TREX complex	not available	22	PXD025843_aleitner_D1807_023_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3', 'ADH', 'DMTMM chloride'];AC=['XLMOD:02000', None, None];TA=['K,nterm', None, None]	size-exclusion chromatography (SEC) fractionation	not available	not available	not available	not available	aleitner_D1807_023.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
