source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]
PXD051014_S_Callegari_060717_040917_L2_R1_07	Homo sapiens	whole cell lysate	not available	1	PXD051014_S_Callegari_060717_040917_L2_R1_07_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'ethylene glycol bis(succinimidyl succinate) (EGS)', 'AC': None, 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=ethylene glycol bis(succinimidyl succinate) (EGS);AC=null;CL=no;TA=K,nterm'}]	not available	0.5 mM	not available	30 min	37 °C	S_Callegari_060717_040917_L2_R1_07.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051014_S_Callegari_060717_040917_L2_R2_08	Homo sapiens	whole cell lysate	not available	2	PXD051014_S_Callegari_060717_040917_L2_R2_08_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'ethylene glycol bis(succinimidyl succinate) (EGS)', 'AC': None, 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=ethylene glycol bis(succinimidyl succinate) (EGS);AC=null;CL=no;TA=K,nterm'}]	not available	0.5 mM	not available	30 min	37 °C	S_Callegari_060717_040917_L2_R2_08.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051014_S_Callegari_060717_020917_L1_R1_03	Homo sapiens	whole cell lysate	not available	3	PXD051014_S_Callegari_060717_020917_L1_R1_03_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'ethylene glycol bis(succinimidyl succinate) (EGS)', 'AC': None, 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=ethylene glycol bis(succinimidyl succinate) (EGS);AC=null;CL=no;TA=K,nterm'}]	not available	0.5 mM	not available	30 min	37 °C	S_Callegari_060717_020917_L1_R1_03.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051014_S_Callegari_060717_020917_L1_R1_14	Homo sapiens	whole cell lysate	not available	4	PXD051014_S_Callegari_060717_020917_L1_R1_14_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'ethylene glycol bis(succinimidyl succinate) (EGS)', 'AC': None, 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=ethylene glycol bis(succinimidyl succinate) (EGS);AC=null;CL=no;TA=K,nterm'}]	not available	0.5 mM	not available	30 min	37 °C	S_Callegari_060717_020917_L1_R1_14.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051014_S_Callegari_060717_040917_L2_R1_13	Homo sapiens	whole cell lysate	not available	5	PXD051014_S_Callegari_060717_040917_L2_R1_13_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'ethylene glycol bis(succinimidyl succinate) (EGS)', 'AC': None, 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=ethylene glycol bis(succinimidyl succinate) (EGS);AC=null;CL=no;TA=K,nterm'}]	not available	0.5 mM	not available	30 min	37 °C	S_Callegari_060717_040917_L2_R1_13.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051014_S_Callegari_060717_040917_L2_R1_20	Homo sapiens	whole cell lysate	not available	6	PXD051014_S_Callegari_060717_040917_L2_R1_20_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'ethylene glycol bis(succinimidyl succinate) (EGS)', 'AC': None, 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=ethylene glycol bis(succinimidyl succinate) (EGS);AC=null;CL=no;TA=K,nterm'}]	not available	0.5 mM	not available	30 min	37 °C	S_Callegari_060717_040917_L2_R1_20.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051014_S_Callegari_060717_040917_L2_R1_09	Homo sapiens	whole cell lysate	not available	7	PXD051014_S_Callegari_060717_040917_L2_R1_09_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'ethylene glycol bis(succinimidyl succinate) (EGS)', 'AC': None, 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=ethylene glycol bis(succinimidyl succinate) (EGS);AC=null;CL=no;TA=K,nterm'}]	not available	0.5 mM	not available	30 min	37 °C	S_Callegari_060717_040917_L2_R1_09.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051014_S_Callegari_060717_020917_L1_R1_07	Homo sapiens	whole cell lysate	not available	8	PXD051014_S_Callegari_060717_020917_L1_R1_07_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'ethylene glycol bis(succinimidyl succinate) (EGS)', 'AC': None, 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=ethylene glycol bis(succinimidyl succinate) (EGS);AC=null;CL=no;TA=K,nterm'}]	not available	0.5 mM	not available	30 min	37 °C	S_Callegari_060717_020917_L1_R1_07.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051014_S_Callegari_060717_040917_L2_R1_08	Homo sapiens	whole cell lysate	not available	9	PXD051014_S_Callegari_060717_040917_L2_R1_08_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'ethylene glycol bis(succinimidyl succinate) (EGS)', 'AC': None, 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=ethylene glycol bis(succinimidyl succinate) (EGS);AC=null;CL=no;TA=K,nterm'}]	not available	0.5 mM	not available	30 min	37 °C	S_Callegari_060717_040917_L2_R1_08.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051014_S_Callegari_060717_040917_L2_R1_17	Homo sapiens	whole cell lysate	not available	10	PXD051014_S_Callegari_060717_040917_L2_R1_17_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'ethylene glycol bis(succinimidyl succinate) (EGS)', 'AC': None, 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=ethylene glycol bis(succinimidyl succinate) (EGS);AC=null;CL=no;TA=K,nterm'}]	not available	0.5 mM	not available	30 min	37 °C	S_Callegari_060717_040917_L2_R1_17.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
