source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]
PXD023192_ELITE-RSLC017163	Escherichia coli	whole cell lysate	not available	1	PXD023192_ELITE-RSLC017163_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=pBpa	metal affinity chromatography	0.5 mM	not available	20 min	not available	ELITE-RSLC017163.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD023192_ELITE-RSLC017146	Escherichia coli	whole cell lysate	not available	2	PXD023192_ELITE-RSLC017146_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=pBpa	metal affinity chromatography	0.5 mM	not available	20 min	not available	ELITE-RSLC017146.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD023192_ELITE-RSLC017153	Escherichia coli	whole cell lysate	not available	3	PXD023192_ELITE-RSLC017153_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=pBpa	metal affinity chromatography	0.5 mM	not available	20 min	not available	ELITE-RSLC017153.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD023192_ELITE-RSLC017145	Escherichia coli	whole cell lysate	not available	4	PXD023192_ELITE-RSLC017145_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=pBpa	metal affinity chromatography	0.5 mM	not available	20 min	not available	ELITE-RSLC017145.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD023192_ELITE-RSLC017144	Escherichia coli	whole cell lysate	not available	5	PXD023192_ELITE-RSLC017144_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=pBpa	metal affinity chromatography	0.5 mM	not available	20 min	not available	ELITE-RSLC017144.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD023192_ELITE-RSLC017159	Escherichia coli	whole cell lysate	not available	6	PXD023192_ELITE-RSLC017159_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=pBpa	metal affinity chromatography	0.5 mM	not available	20 min	not available	ELITE-RSLC017159.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD023192_ELITE-RSLC017157	Escherichia coli	whole cell lysate	not available	7	PXD023192_ELITE-RSLC017157_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=pBpa	metal affinity chromatography	0.5 mM	not available	20 min	not available	ELITE-RSLC017157.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD023192_ELITE-RSLC017143	Escherichia coli	whole cell lysate	not available	8	PXD023192_ELITE-RSLC017143_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=pBpa	metal affinity chromatography	0.5 mM	not available	20 min	not available	ELITE-RSLC017143.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD023192_ELITE-RSLC017161	Escherichia coli	whole cell lysate	not available	9	PXD023192_ELITE-RSLC017161_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=pBpa	metal affinity chromatography	0.5 mM	not available	20 min	not available	ELITE-RSLC017161.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD023192_ELITE-RSLC017151	Escherichia coli	whole cell lysate	not available	10	PXD023192_ELITE-RSLC017151_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=pBpa	metal affinity chromatography	0.5 mM	not available	20 min	not available	ELITE-RSLC017151.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD023192_ELITE-RSLC017137	Escherichia coli	whole cell lysate	not available	11	PXD023192_ELITE-RSLC017137_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=pBpa	metal affinity chromatography	0.5 mM	not available	20 min	not available	ELITE-RSLC017137.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
