source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]
PXD037438_210226_LU02_mbikaki_NCTD_10	Severe acute respiratory syndrome coronavirus 2	not available	not available	1	PXD037438_210226_LU02_mbikaki_NCTD_10_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=NT=16O/18O differential labeling;AC=null	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	titanium dioxide metal affinity chromatography	not available	not available	not available	not available	210226_LU02_mbikaki_NCTD_10.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD037438_211029_LU02_mbikaki_LLPS_01	Severe acute respiratory syndrome coronavirus 2	not available	not available	2	PXD037438_211029_LU02_mbikaki_LLPS_01_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=NT=16O/18O differential labeling;AC=null	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	titanium dioxide metal affinity chromatography	not available	not available	not available	not available	211029_LU02_mbikaki_LLPS_01.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD037438_210311_LU02_mbikaki_NCTD_11	Severe acute respiratory syndrome coronavirus 2	not available	not available	3	PXD037438_210311_LU02_mbikaki_NCTD_11_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=NT=16O/18O differential labeling;AC=null	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	titanium dioxide metal affinity chromatography	not available	not available	not available	not available	210311_LU02_mbikaki_NCTD_11.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD037438_210521_LU02_mbikaki_NCTD_12	Severe acute respiratory syndrome coronavirus 2	not available	not available	4	PXD037438_210521_LU02_mbikaki_NCTD_12_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=NT=16O/18O differential labeling;AC=null	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	titanium dioxide metal affinity chromatography	not available	not available	not available	not available	210521_LU02_mbikaki_NCTD_12.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD037438_210311_LU02_mbikaki_NCTD_12	Severe acute respiratory syndrome coronavirus 2	not available	not available	5	PXD037438_210311_LU02_mbikaki_NCTD_12_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=NT=16O/18O differential labeling;AC=null	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	titanium dioxide metal affinity chromatography	not available	not available	not available	not available	210311_LU02_mbikaki_NCTD_12.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD037438_210311_LU02_mbikaki_NCTD_13	Severe acute respiratory syndrome coronavirus 2	not available	not available	6	PXD037438_210311_LU02_mbikaki_NCTD_13_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=NT=16O/18O differential labeling;AC=null	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	titanium dioxide metal affinity chromatography	not available	not available	not available	not available	210311_LU02_mbikaki_NCTD_13.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD037438_210521_LU02_mbikaki_NCTD_11	Severe acute respiratory syndrome coronavirus 2	not available	not available	7	PXD037438_210521_LU02_mbikaki_NCTD_11_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=NT=16O/18O differential labeling;AC=null	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	titanium dioxide metal affinity chromatography	not available	not available	not available	not available	210521_LU02_mbikaki_NCTD_11.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD037438_210521_LU02_mbikaki_NCTD_13	Severe acute respiratory syndrome coronavirus 2	not available	not available	8	PXD037438_210521_LU02_mbikaki_NCTD_13_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=NT=16O/18O differential labeling;AC=null	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	titanium dioxide metal affinity chromatography	not available	not available	not available	not available	210521_LU02_mbikaki_NCTD_13.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD037438_210521_LU02_mbikaki_NCTD_10	Severe acute respiratory syndrome coronavirus 2	not available	not available	9	PXD037438_210521_LU02_mbikaki_NCTD_10_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=NT=16O/18O differential labeling;AC=null	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	titanium dioxide metal affinity chromatography	not available	not available	not available	not available	210521_LU02_mbikaki_NCTD_10.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD037438_210311_LU02_mbikaki_NCTD_10	Severe acute respiratory syndrome coronavirus 2	not available	not available	10	PXD037438_210311_LU02_mbikaki_NCTD_10_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=NT=16O/18O differential labeling;AC=null	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	titanium dioxide metal affinity chromatography	not available	not available	not available	not available	210311_LU02_mbikaki_NCTD_10.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
