source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]
PXD065958_E240905_15_AMC_Ecoli_C1_InSitu_Enriched_pepSEC_B7_FAIMS_-45to65CV_Inj2	Escherichia coli	not available	not available	1	PXD065958_E240905_15_AMC_Ecoli_C1_InSitu_Enriched_pepSEC_B7_FAIMS_-45to65CV_Inj2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['Alkyne-BVSC', 'VSD'];AC=[None, None];TA=['C,H,K', 'C,H,K']	not available	not available	not available	not available	not available	E240905_15_AMC_Ecoli_C1_InSitu_Enriched_pepSEC_B7_FAIMS_-45to65CV_Inj2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD065958_E240905_16_AMC_Ecoli_C1_InSitu_Enriched_pepSEC_B6_FAIMS_-45to65CV_Inj2	Escherichia coli	not available	not available	2	PXD065958_E240905_16_AMC_Ecoli_C1_InSitu_Enriched_pepSEC_B6_FAIMS_-45to65CV_Inj2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['Alkyne-BVSC', 'VSD'];AC=[None, None];TA=['C,H,K', 'C,H,K']	not available	not available	not available	not available	not available	E240905_16_AMC_Ecoli_C1_InSitu_Enriched_pepSEC_B6_FAIMS_-45to65CV_Inj2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD065958_E240905_03_AMC_Ecoli_C1_InSitu_Enriched_pepSEC_A7_FAIMS_-55CV_Inj1	Escherichia coli	not available	not available	3	PXD065958_E240905_03_AMC_Ecoli_C1_InSitu_Enriched_pepSEC_A7_FAIMS_-55CV_Inj1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['Alkyne-BVSC', 'VSD'];AC=[None, None];TA=['C,H,K', 'C,H,K']	not available	not available	not available	not available	not available	E240905_03_AMC_Ecoli_C1_InSitu_Enriched_pepSEC_A7_FAIMS_-55CV_Inj1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD065958_E240905_08_AMC_Ecoli_C1_InSitu_Enriched_pepSEC_B6_FAIMS_-55CV_Inj1	Escherichia coli	not available	not available	4	PXD065958_E240905_08_AMC_Ecoli_C1_InSitu_Enriched_pepSEC_B6_FAIMS_-55CV_Inj1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['Alkyne-BVSC', 'VSD'];AC=[None, None];TA=['C,H,K', 'C,H,K']	not available	not available	not available	not available	not available	E240905_08_AMC_Ecoli_C1_InSitu_Enriched_pepSEC_B6_FAIMS_-55CV_Inj1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD065958_E240905_04_AMC_Ecoli_C1_InSitu_Enriched_pepSEC_A8_FAIMS_-55CV_Inj1	Escherichia coli	not available	not available	5	PXD065958_E240905_04_AMC_Ecoli_C1_InSitu_Enriched_pepSEC_A8_FAIMS_-55CV_Inj1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['Alkyne-BVSC', 'VSD'];AC=[None, None];TA=['C,H,K', 'C,H,K']	not available	not available	not available	not available	not available	E240905_04_AMC_Ecoli_C1_InSitu_Enriched_pepSEC_A8_FAIMS_-55CV_Inj1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD065958_E240905_14_AMC_Ecoli_C1_InSitu_Enriched_pepSEC_B8_FAIMS_-45to65CV_Inj2	Escherichia coli	not available	not available	6	PXD065958_E240905_14_AMC_Ecoli_C1_InSitu_Enriched_pepSEC_B8_FAIMS_-45to65CV_Inj2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['Alkyne-BVSC', 'VSD'];AC=[None, None];TA=['C,H,K', 'C,H,K']	not available	not available	not available	not available	not available	E240905_14_AMC_Ecoli_C1_InSitu_Enriched_pepSEC_B8_FAIMS_-45to65CV_Inj2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD065958_E240905_07_AMC_Ecoli_C1_InSitu_Enriched_pepSEC_B7_FAIMS_-55CV_Inj1	Escherichia coli	not available	not available	7	PXD065958_E240905_07_AMC_Ecoli_C1_InSitu_Enriched_pepSEC_B7_FAIMS_-55CV_Inj1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['Alkyne-BVSC', 'VSD'];AC=[None, None];TA=['C,H,K', 'C,H,K']	not available	not available	not available	not available	not available	E240905_07_AMC_Ecoli_C1_InSitu_Enriched_pepSEC_B7_FAIMS_-55CV_Inj1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD065958_E240905_11_AMC_Ecoli_C1_InSitu_Enriched_pepSEC_A7_FAIMS_-45to65CV_Inj2	Escherichia coli	not available	not available	8	PXD065958_E240905_11_AMC_Ecoli_C1_InSitu_Enriched_pepSEC_A7_FAIMS_-45to65CV_Inj2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['Alkyne-BVSC', 'VSD'];AC=[None, None];TA=['C,H,K', 'C,H,K']	not available	not available	not available	not available	not available	E240905_11_AMC_Ecoli_C1_InSitu_Enriched_pepSEC_A7_FAIMS_-45to65CV_Inj2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD065958_E240905_02_AMC_Ecoli_C1_InSitu_Enriched_pepSEC_A6_Inj1	Escherichia coli	not available	not available	9	PXD065958_E240905_02_AMC_Ecoli_C1_InSitu_Enriched_pepSEC_A6_Inj1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['Alkyne-BVSC', 'VSD'];AC=[None, None];TA=['C,H,K', 'C,H,K']	not available	not available	not available	not available	not available	E240905_02_AMC_Ecoli_C1_InSitu_Enriched_pepSEC_A6_Inj1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD065958_E240905_06_AMC_Ecoli_C1_InSitu_Enriched_pepSEC_B8_FAIMS_-55CV_Inj1	Escherichia coli	not available	not available	10	PXD065958_E240905_06_AMC_Ecoli_C1_InSitu_Enriched_pepSEC_B8_FAIMS_-55CV_Inj1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['Alkyne-BVSC', 'VSD'];AC=[None, None];TA=['C,H,K', 'C,H,K']	not available	not available	not available	not available	not available	E240905_06_AMC_Ecoli_C1_InSitu_Enriched_pepSEC_B8_FAIMS_-55CV_Inj1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
