source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]
PXD028002_A_Linden_Ridhima_100719_TOMTIM_SDA_hpH_-80	Saccharomyces cerevisiae	mitochondria	not available	1	PXD028002_A_Linden_Ridhima_100719_TOMTIM_SDA_hpH_-80_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS', 'EDC', 'SDA'];AC=['XLMOD:02001', 'XLMOD:02010', 'XLMOD:02134'];TA=['K,nterm', 'D,E,nterm', 'K,nterm']	peptide size exclusion chromatography (SEC) for DSS/EDC; basic pH reverse phase chromatography for SDA	2 mM	not available	3 h (DSS/EDC); 2 h (SDA)	4 °C	A_Linden_Ridhima_100719_TOMTIM_SDA_hpH_-80.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028002_R_Gomkale_Linden_290817_300817_TOMTIM__A12b	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	mitochondria	not available	2	PXD028002_R_Gomkale_Linden_290817_300817_TOMTIM__A12b_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS', 'EDC', 'SDA'];AC=['XLMOD:02001', 'XLMOD:02010', 'XLMOD:02134'];TA=['K,nterm', 'D,E,nterm', 'K,nterm']	peptide size exclusion chromatography (SEC) for DSS/EDC; basic pH reverse phase chromatography for SDA	2 mM	not available	3 h (DSS/EDC); 2 h (SDA)	4 °C	R_Gomkale_Linden_290817_300817_TOMTIM__A12b.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028002_A_Linden_Ridhima_100719_TOMTIM_SDA_hpH__80	Saccharomyces cerevisiae	mitochondria	not available	3	PXD028002_A_Linden_Ridhima_100719_TOMTIM_SDA_hpH__80_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS', 'EDC', 'SDA'];AC=['XLMOD:02001', 'XLMOD:02010', 'XLMOD:02134'];TA=['K,nterm', 'D,E,nterm', 'K,nterm']	peptide size exclusion chromatography (SEC) for DSS/EDC; basic pH reverse phase chromatography for SDA	2 mM	not available	3 h (DSS/EDC); 2 h (SDA)	4 °C	A_Linden_Ridhima_100719_TOMTIM_SDA_hpH__80.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028002_A_Linden_RGomkale_090318_TOMTIM__DSS_12	Saccharomyces cerevisiae	mitochondria	not available	4	PXD028002_A_Linden_RGomkale_090318_TOMTIM__DSS_12_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS', 'EDC', 'SDA'];AC=['XLMOD:02001', 'XLMOD:02010', 'XLMOD:02134'];TA=['K,nterm', 'D,E,nterm', 'K,nterm']	peptide size exclusion chromatography (SEC) for DSS/EDC; basic pH reverse phase chromatography for SDA	2 mM	not available	3 h (DSS/EDC); 2 h (SDA)	4 °C	A_Linden_RGomkale_090318_TOMTIM__DSS_12.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028002_A_Linden_Ridhima_100719_TOMTIM_SDA_hpH_-30b	Saccharomyces cerevisiae	mitochondria	not available	5	PXD028002_A_Linden_Ridhima_100719_TOMTIM_SDA_hpH_-30b_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS', 'EDC', 'SDA'];AC=['XLMOD:02001', 'XLMOD:02010', 'XLMOD:02134'];TA=['K,nterm', 'D,E,nterm', 'K,nterm']	peptide size exclusion chromatography (SEC) for DSS/EDC; basic pH reverse phase chromatography for SDA	2 mM	not available	3 h (DSS/EDC); 2 h (SDA)	4 °C	A_Linden_Ridhima_100719_TOMTIM_SDA_hpH_-30b.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028002_A_Linden_RGomkale_090318_TOMTIM-_DSS_7to8	Saccharomyces cerevisiae	mitochondria	not available	6	PXD028002_A_Linden_RGomkale_090318_TOMTIM-_DSS_7to8_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS', 'EDC', 'SDA'];AC=['XLMOD:02001', 'XLMOD:02010', 'XLMOD:02134'];TA=['K,nterm', 'D,E,nterm', 'K,nterm']	peptide size exclusion chromatography (SEC) for DSS/EDC; basic pH reverse phase chromatography for SDA	2 mM	not available	3 h (DSS/EDC); 2 h (SDA)	4 °C	A_Linden_RGomkale_090318_TOMTIM-_DSS_7to8.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028002_R_Gomkale_Linden_290817_300817_TOMTIM-_A12b	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	mitochondria	not available	7	PXD028002_R_Gomkale_Linden_290817_300817_TOMTIM-_A12b_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS', 'EDC', 'SDA'];AC=['XLMOD:02001', 'XLMOD:02010', 'XLMOD:02134'];TA=['K,nterm', 'D,E,nterm', 'K,nterm']	peptide size exclusion chromatography (SEC) for DSS/EDC; basic pH reverse phase chromatography for SDA	2 mM	not available	3 h (DSS/EDC); 2 h (SDA)	4 °C	R_Gomkale_Linden_290817_300817_TOMTIM-_A12b.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028002_R_Gomkale_Linden_TOMTIM-_A9b	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	mitochondria	not available	8	PXD028002_R_Gomkale_Linden_TOMTIM-_A9b_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS', 'EDC', 'SDA'];AC=['XLMOD:02001', 'XLMOD:02010', 'XLMOD:02134'];TA=['K,nterm', 'D,E,nterm', 'K,nterm']	peptide size exclusion chromatography (SEC) for DSS/EDC; basic pH reverse phase chromatography for SDA	2 mM	not available	3 h (DSS/EDC); 2 h (SDA)	4 °C	R_Gomkale_Linden_TOMTIM-_A9b.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028002_A_Linden_RGomkale_090318_TOMTIM__DSS_9b	Saccharomyces cerevisiae	mitochondria	not available	9	PXD028002_A_Linden_RGomkale_090318_TOMTIM__DSS_9b_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS', 'EDC', 'SDA'];AC=['XLMOD:02001', 'XLMOD:02010', 'XLMOD:02134'];TA=['K,nterm', 'D,E,nterm', 'K,nterm']	peptide size exclusion chromatography (SEC) for DSS/EDC; basic pH reverse phase chromatography for SDA	2 mM	not available	3 h (DSS/EDC); 2 h (SDA)	4 °C	A_Linden_RGomkale_090318_TOMTIM__DSS_9b.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028002_R_Gomkale_Linden_TOMTIM__A10b	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	mitochondria	not available	10	PXD028002_R_Gomkale_Linden_TOMTIM__A10b_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS', 'EDC', 'SDA'];AC=['XLMOD:02001', 'XLMOD:02010', 'XLMOD:02134'];TA=['K,nterm', 'D,E,nterm', 'K,nterm']	peptide size exclusion chromatography (SEC) for DSS/EDC; basic pH reverse phase chromatography for SDA	2 mM	not available	3 h (DSS/EDC); 2 h (SDA)	4 °C	R_Gomkale_Linden_TOMTIM__A10b.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
