source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]
PXD036884_Lysate_DizSPC_NoLysC_Frac15	Escherichia coli	cytosol	not available	1	PXD036884_Lysate_DizSPC_NoLysC_Frac15_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	15	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'DizSEC', 'AC': None, 'CL': None, 'TA': None, 'structured': 'NT=DizSEC;AC=null;CL=null;TA=null'}, {'NT': 'DizSPC', 'AC': None, 'CL': None, 'TA': None, 'structured': 'NT=DizSPC;AC=null;CL=null;TA=null'}]	not available	10 mM	not available	2 h	room temperature	Lysate_DizSPC_NoLysC_Frac15.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD036884_DizSEC_LysC_InCell_Frac8	Escherichia coli	cytosol	not available	1	PXD036884_DizSEC_LysC_InCell_Frac8_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	8	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'DizSEC', 'AC': None, 'CL': None, 'TA': None, 'structured': 'NT=DizSEC;AC=null;CL=null;TA=null'}, {'NT': 'DizSPC', 'AC': None, 'CL': None, 'TA': None, 'structured': 'NT=DizSPC;AC=null;CL=null;TA=null'}]	not available	10 mM	not available	2 h	room temperature	DizSEC_LysC_InCell_Frac8.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD036884_Lysate_DizSEC_DMAP_Frac05	Escherichia coli	cytosol	not available	1	PXD036884_Lysate_DizSEC_DMAP_Frac05_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	05	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'DizSEC', 'AC': None, 'CL': None, 'TA': None, 'structured': 'NT=DizSEC;AC=null;CL=null;TA=null'}, {'NT': 'DizSPC', 'AC': None, 'CL': None, 'TA': None, 'structured': 'NT=DizSPC;AC=null;CL=null;TA=null'}]	not available	10 mM	not available	2 h	room temperature	Lysate_DizSEC_DMAP_Frac05.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD036884_Lysate_DizSPC_LysC_Frac16	Escherichia coli	cytosol	not available	1	PXD036884_Lysate_DizSPC_LysC_Frac16_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	16	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'DizSEC', 'AC': None, 'CL': None, 'TA': None, 'structured': 'NT=DizSEC;AC=null;CL=null;TA=null'}, {'NT': 'DizSPC', 'AC': None, 'CL': None, 'TA': None, 'structured': 'NT=DizSPC;AC=null;CL=null;TA=null'}]	not available	10 mM	not available	2 h	room temperature	Lysate_DizSPC_LysC_Frac16.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD036884_DizSEC_LysC_InCell_Frac17	Escherichia coli	cytosol	not available	1	PXD036884_DizSEC_LysC_InCell_Frac17_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	17	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'DizSEC', 'AC': None, 'CL': None, 'TA': None, 'structured': 'NT=DizSEC;AC=null;CL=null;TA=null'}, {'NT': 'DizSPC', 'AC': None, 'CL': None, 'TA': None, 'structured': 'NT=DizSPC;AC=null;CL=null;TA=null'}]	not available	10 mM	not available	2 h	room temperature	DizSEC_LysC_InCell_Frac17.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD036884_Lysate_DizSPC_NoLysC_Frac4	Escherichia coli	cytosol	not available	1	PXD036884_Lysate_DizSPC_NoLysC_Frac4_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	4	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'DizSEC', 'AC': None, 'CL': None, 'TA': None, 'structured': 'NT=DizSEC;AC=null;CL=null;TA=null'}, {'NT': 'DizSPC', 'AC': None, 'CL': None, 'TA': None, 'structured': 'NT=DizSPC;AC=null;CL=null;TA=null'}]	not available	10 mM	not available	2 h	room temperature	Lysate_DizSPC_NoLysC_Frac4.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD036884_Lysate_DizSEC_NoLysC_Frac18	Escherichia coli	cytosol	not available	1	PXD036884_Lysate_DizSEC_NoLysC_Frac18_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	18	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'DizSEC', 'AC': None, 'CL': None, 'TA': None, 'structured': 'NT=DizSEC;AC=null;CL=null;TA=null'}, {'NT': 'DizSPC', 'AC': None, 'CL': None, 'TA': None, 'structured': 'NT=DizSPC;AC=null;CL=null;TA=null'}]	not available	10 mM	not available	2 h	room temperature	Lysate_DizSEC_NoLysC_Frac18.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD036884_Lysate_DizSPC_NoLysC_Frac19	Escherichia coli	cytosol	not available	1	PXD036884_Lysate_DizSPC_NoLysC_Frac19_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	19	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'DizSEC', 'AC': None, 'CL': None, 'TA': None, 'structured': 'NT=DizSEC;AC=null;CL=null;TA=null'}, {'NT': 'DizSPC', 'AC': None, 'CL': None, 'TA': None, 'structured': 'NT=DizSPC;AC=null;CL=null;TA=null'}]	not available	10 mM	not available	2 h	room temperature	Lysate_DizSPC_NoLysC_Frac19.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD036884_Lysate_DizSPC_LysC_Frac9	Escherichia coli	cytosol	not available	1	PXD036884_Lysate_DizSPC_LysC_Frac9_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	9	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'DizSEC', 'AC': None, 'CL': None, 'TA': None, 'structured': 'NT=DizSEC;AC=null;CL=null;TA=null'}, {'NT': 'DizSPC', 'AC': None, 'CL': None, 'TA': None, 'structured': 'NT=DizSPC;AC=null;CL=null;TA=null'}]	not available	10 mM	not available	2 h	room temperature	Lysate_DizSPC_LysC_Frac9.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD036884_Lysate_DizSPC_NoLysC_Frac17	Escherichia coli	cytosol	not available	2	PXD036884_Lysate_DizSPC_NoLysC_Frac17_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	17	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'DizSEC', 'AC': None, 'CL': None, 'TA': None, 'structured': 'NT=DizSEC;AC=null;CL=null;TA=null'}, {'NT': 'DizSPC', 'AC': None, 'CL': None, 'TA': None, 'structured': 'NT=DizSPC;AC=null;CL=null;TA=null'}]	not available	10 mM	not available	2 h	room temperature	Lysate_DizSPC_NoLysC_Frac17.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
