source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]
PXD002226_L4_Minus_ENU_Rep2	Caenorhabditis elegans	whole cell lysate	not available	1	PXD002226_L4_Minus_ENU_Rep2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	2	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	oligo[dT]25 Dynabeads (poly(A) RNA purification)	not available	not available	not available	not available	L4_Minus_ENU_Rep2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD002226_Mixed_Rep_2_1	Caenorhabditis elegans	whole cell lysate	not available	2	PXD002226_Mixed_Rep_2_1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	2	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	oligo[dT]25 Dynabeads (poly(A) RNA purification)	not available	not available	not available	not available	Mixed_Rep_2_1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD002226_Mixed_Rep_1	Caenorhabditis elegans	whole cell lysate	not available	3	PXD002226_Mixed_Rep_1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	oligo[dT]25 Dynabeads (poly(A) RNA purification)	not available	not available	not available	not available	Mixed_Rep_1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD002226_L4_Minus_ENU_CompRep1	Caenorhabditis elegans	whole cell lysate	not available	4	PXD002226_L4_Minus_ENU_CompRep1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	oligo[dT]25 Dynabeads (poly(A) RNA purification)	not available	not available	not available	not available	L4_Minus_ENU_CompRep1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD002226_L4_Plus_ENU_CompRep1	Caenorhabditis elegans	whole cell lysate	not available	5	PXD002226_L4_Plus_ENU_CompRep1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	oligo[dT]25 Dynabeads (poly(A) RNA purification)	not available	not available	not available	not available	L4_Plus_ENU_CompRep1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD002226_L4_Minus_ENU_CompRep2	Caenorhabditis elegans	whole cell lysate	not available	6	PXD002226_L4_Minus_ENU_CompRep2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	oligo[dT]25 Dynabeads (poly(A) RNA purification)	not available	not available	not available	not available	L4_Minus_ENU_CompRep2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD002226_L4_Minus_ENU_Rep1	Caenorhabditis elegans	whole cell lysate	not available	7	PXD002226_L4_Minus_ENU_Rep1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	oligo[dT]25 Dynabeads (poly(A) RNA purification)	not available	not available	not available	not available	L4_Minus_ENU_Rep1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD002226_MixedWorms_RNAseOne_3	Caenorhabditis elegans	whole cell lysate	not available	8	PXD002226_MixedWorms_RNAseOne_3_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	oligo[dT]25 Dynabeads (poly(A) RNA purification)	not available	not available	not available	not available	MixedWorms_RNAseOne_3.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD002226_L4_Plus_ENU_Rep2	Caenorhabditis elegans	whole cell lysate	not available	9	PXD002226_L4_Plus_ENU_Rep2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	2	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	oligo[dT]25 Dynabeads (poly(A) RNA purification)	not available	not available	not available	not available	L4_Plus_ENU_Rep2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD002226_Mixed_Rep_2_2	Caenorhabditis elegans	whole cell lysate	not available	10	PXD002226_Mixed_Rep_2_2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	2	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	oligo[dT]25 Dynabeads (poly(A) RNA purification)	not available	not available	not available	not available	Mixed_Rep_2_2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
