source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]
PXD059558_SKS10_Asexual_BiotinTreated-R1_95008	Plasmodium falciparum	parasite pellet	not available	1	PXD059558_SKS10_Asexual_BiotinTreated-R1_95008_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	SKS10_Asexual_BiotinTreated-R1_95008.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD059558_20231222_Eclipse_ES902_DvorinLab_SS_Sample_8	NT=Plasmodium falciparum;AC=NCBITaxon:5833	parasite pellet	not available	2	PXD059558_20231222_Eclipse_ES902_DvorinLab_SS_Sample_8_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20231222_Eclipse_ES902_DvorinLab_SS_Sample_8.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD059558_20231222_Eclipse_ES902_DvorinLab_SS_Sample_6	NT=Plasmodium falciparum;AC=NCBITaxon:5833	parasite pellet	not available	3	PXD059558_20231222_Eclipse_ES902_DvorinLab_SS_Sample_6_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20231222_Eclipse_ES902_DvorinLab_SS_Sample_6.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD059558_20231222_Eclipse_ES902_DvorinLab_SS_Sample_7	NT=Plasmodium falciparum;AC=NCBITaxon:5833	parasite pellet	not available	4	PXD059558_20231222_Eclipse_ES902_DvorinLab_SS_Sample_7_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20231222_Eclipse_ES902_DvorinLab_SS_Sample_7.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD059558_SKS10_Asexual_NBC-R1_95005	Plasmodium falciparum	parasite pellet	not available	5	PXD059558_SKS10_Asexual_NBC-R1_95005_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	SKS10_Asexual_NBC-R1_95005.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD059558_20231222_Eclipse_ES902_DvorinLab_SS_Sample_4	NT=Plasmodium falciparum;AC=NCBITaxon:5833	parasite pellet	not available	6	PXD059558_20231222_Eclipse_ES902_DvorinLab_SS_Sample_4_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20231222_Eclipse_ES902_DvorinLab_SS_Sample_4.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD059558_20231222_Eclipse_ES902_DvorinLab_SS_Sample_1	NT=Plasmodium falciparum;AC=NCBITaxon:5833	parasite pellet	not available	7	PXD059558_20231222_Eclipse_ES902_DvorinLab_SS_Sample_1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20231222_Eclipse_ES902_DvorinLab_SS_Sample_1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD059558_SKS10_Asexual_BiotinTreated-R3_95010	Plasmodium falciparum	parasite pellet	not available	8	PXD059558_SKS10_Asexual_BiotinTreated-R3_95010_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	SKS10_Asexual_BiotinTreated-R3_95010.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD059558_20231222_Eclipse_ES902_DvorinLab_SS_Sample_5	NT=Plasmodium falciparum;AC=NCBITaxon:5833	parasite pellet	not available	9	PXD059558_20231222_Eclipse_ES902_DvorinLab_SS_Sample_5_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20231222_Eclipse_ES902_DvorinLab_SS_Sample_5.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD059558_SKS10_Asexual_BiotinTreated-R2_95009	Plasmodium falciparum	parasite pellet	not available	10	PXD059558_SKS10_Asexual_BiotinTreated-R2_95009_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	SKS10_Asexual_BiotinTreated-R2_95009.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD059558_20231222_Eclipse_ES902_DvorinLab_SS_Sample_2	NT=Plasmodium falciparum;AC=NCBITaxon:5833	parasite pellet	not available	11	PXD059558_20231222_Eclipse_ES902_DvorinLab_SS_Sample_2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20231222_Eclipse_ES902_DvorinLab_SS_Sample_2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD059558_SKS10_Asexual_NBC-R3_95007	Plasmodium falciparum	parasite pellet	not available	12	PXD059558_SKS10_Asexual_NBC-R3_95007_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	SKS10_Asexual_NBC-R3_95007.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD059558_SKS10_Asexual_NBC-R2_95006	Plasmodium falciparum	parasite pellet	not available	13	PXD059558_SKS10_Asexual_NBC-R2_95006_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	SKS10_Asexual_NBC-R2_95006.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD059558_20231222_Eclipse_ES902_DvorinLab_SS_Sample_3	NT=Plasmodium falciparum;AC=NCBITaxon:5833	parasite pellet	not available	14	PXD059558_20231222_Eclipse_ES902_DvorinLab_SS_Sample_3_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	20231222_Eclipse_ES902_DvorinLab_SS_Sample_3.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
