source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]
PXD026935_AG_Herzog_rombaut_E1607_239	Saccharomyces cerevisiae	kinetochore	not available	1	PXD026935_AG_Herzog_rombaut_E1607_239_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3-H12/D12', 'BS3'];AC=['XLMOD:02000', 'XLMOD:02000'];TA=['K,nterm', 'K,nterm']	size exclusion chromatography (SEC)	600 µM	not available	45 minutes	35 °C	AG_Herzog_rombaut_E1607_239.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD026935_AG_Herzog_rombaut_E1607_226	Saccharomyces cerevisiae	kinetochore	not available	2	PXD026935_AG_Herzog_rombaut_E1607_226_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3-H12/D12', 'BS3'];AC=['XLMOD:02000', 'XLMOD:02000'];TA=['K,nterm', 'K,nterm']	size exclusion chromatography (SEC)	600 µM	not available	45 minutes	35 °C	AG_Herzog_rombaut_E1607_226.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD026935_AG_Herzog_rombaut_E1607_223	Saccharomyces cerevisiae	kinetochore	not available	3	PXD026935_AG_Herzog_rombaut_E1607_223_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3-H12/D12', 'BS3'];AC=['XLMOD:02000', 'XLMOD:02000'];TA=['K,nterm', 'K,nterm']	size exclusion chromatography (SEC)	600 µM	not available	45 minutes	35 °C	AG_Herzog_rombaut_E1607_223.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD026935_AG_Herzog_rombaut_E1607_237	Saccharomyces cerevisiae	kinetochore	not available	4	PXD026935_AG_Herzog_rombaut_E1607_237_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3-H12/D12', 'BS3'];AC=['XLMOD:02000', 'XLMOD:02000'];TA=['K,nterm', 'K,nterm']	size exclusion chromatography (SEC)	600 µM	not available	45 minutes	35 °C	AG_Herzog_rombaut_E1607_237.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD026935_AG_Herzog_rombaut_E1607_229	Saccharomyces cerevisiae	kinetochore	not available	5	PXD026935_AG_Herzog_rombaut_E1607_229_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3-H12/D12', 'BS3'];AC=['XLMOD:02000', 'XLMOD:02000'];TA=['K,nterm', 'K,nterm']	size exclusion chromatography (SEC)	600 µM	not available	45 minutes	35 °C	AG_Herzog_rombaut_E1607_229.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD026935_AG_Herzog_rombaut_E1607_234	Saccharomyces cerevisiae	kinetochore	not available	6	PXD026935_AG_Herzog_rombaut_E1607_234_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3-H12/D12', 'BS3'];AC=['XLMOD:02000', 'XLMOD:02000'];TA=['K,nterm', 'K,nterm']	size exclusion chromatography (SEC)	600 µM	not available	45 minutes	35 °C	AG_Herzog_rombaut_E1607_234.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD026935_AG_Herzog_rombaut_E1607_230	Saccharomyces cerevisiae	kinetochore	not available	7	PXD026935_AG_Herzog_rombaut_E1607_230_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3-H12/D12', 'BS3'];AC=['XLMOD:02000', 'XLMOD:02000'];TA=['K,nterm', 'K,nterm']	size exclusion chromatography (SEC)	600 µM	not available	45 minutes	35 °C	AG_Herzog_rombaut_E1607_230.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD026935_AG_Herzog_rombaut_E1607_233	Saccharomyces cerevisiae	kinetochore	not available	8	PXD026935_AG_Herzog_rombaut_E1607_233_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3-H12/D12', 'BS3'];AC=['XLMOD:02000', 'XLMOD:02000'];TA=['K,nterm', 'K,nterm']	size exclusion chromatography (SEC)	600 µM	not available	45 minutes	35 °C	AG_Herzog_rombaut_E1607_233.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD026935_AG_Herzog_rombaut_E1607_224	Saccharomyces cerevisiae	kinetochore	not available	9	PXD026935_AG_Herzog_rombaut_E1607_224_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3-H12/D12', 'BS3'];AC=['XLMOD:02000', 'XLMOD:02000'];TA=['K,nterm', 'K,nterm']	size exclusion chromatography (SEC)	600 µM	not available	45 minutes	35 °C	AG_Herzog_rombaut_E1607_224.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD026935_AG_Herzog_rombaut_E1607_227	Saccharomyces cerevisiae	kinetochore	not available	10	PXD026935_AG_Herzog_rombaut_E1607_227_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3-H12/D12', 'BS3'];AC=['XLMOD:02000', 'XLMOD:02000'];TA=['K,nterm', 'K,nterm']	size exclusion chromatography (SEC)	600 µM	not available	45 minutes	35 °C	AG_Herzog_rombaut_E1607_227.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
