source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]
PXD002656_XL_U4_Ex1_C13CTP	Saccharomyces cerevisiae	ribonucleoprotein complexes	not available	1	PXD002656_XL_U4_Ex1_C13CTP_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=Dithiothreitol (DTT);TA=C	titanium dioxide enrichment	not available	not available	not available	not available	XL_U4_Ex1_C13CTP.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD002656_XL_U4_Ex1_C13GTP	Saccharomyces cerevisiae	ribonucleoprotein complexes	not available	2	PXD002656_XL_U4_Ex1_C13GTP_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=Dithiothreitol (DTT);TA=C	titanium dioxide enrichment	not available	not available	not available	not available	XL_U4_Ex1_C13GTP.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD002656_XL_peptide_Ex2_withdDTT	Homo sapiens	ribonucleoprotein complexes	not available	3	PXD002656_XL_peptide_Ex2_withdDTT_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=Dithiothreitol (DTT);TA=C	titanium dioxide enrichment	not available	not available	not available	not available	XL_peptide_Ex2_withdDTT.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD002656_XL_yeast_Ex3_DTT	Saccharomyces cerevisiae	ribonucleoprotein complexes	not available	4	PXD002656_XL_yeast_Ex3_DTT_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=Dithiothreitol (DTT);TA=C	titanium dioxide enrichment	not available	not available	not available	not available	XL_yeast_Ex3_DTT.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD002656_XL_U4_Ex1_C13UTP	Saccharomyces cerevisiae	ribonucleoprotein complexes	not available	5	PXD002656_XL_U4_Ex1_C13UTP_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=Dithiothreitol (DTT);TA=C	titanium dioxide enrichment	not available	not available	not available	not available	XL_U4_Ex1_C13UTP.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD002656_XL_U4_Ex1_C13ATP	Saccharomyces cerevisiae	ribonucleoprotein complexes	not available	6	PXD002656_XL_U4_Ex1_C13ATP_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=Dithiothreitol (DTT);TA=C	titanium dioxide enrichment	not available	not available	not available	not available	XL_U4_Ex1_C13ATP.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD002656_XL_peptide_Ex2_withoutDTT	Homo sapiens	ribonucleoprotein complexes	not available	7	PXD002656_XL_peptide_Ex2_withoutDTT_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=Dithiothreitol (DTT);TA=C	titanium dioxide enrichment	not available	not available	not available	not available	XL_peptide_Ex2_withoutDTT.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD002656_XL_U4_Ex1_naturalrNTP	Saccharomyces cerevisiae	ribonucleoprotein complexes	not available	8	PXD002656_XL_U4_Ex1_naturalrNTP_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=Dithiothreitol (DTT);TA=C	titanium dioxide enrichment	not available	not available	not available	not available	XL_U4_Ex1_naturalrNTP.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD002656_XL_yeast_Ex3_TCEP	Saccharomyces cerevisiae	ribonucleoprotein complexes	not available	9	PXD002656_XL_yeast_Ex3_TCEP_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=Dithiothreitol (DTT);TA=C	titanium dioxide enrichment	not available	not available	not available	not available	XL_yeast_Ex3_TCEP.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD002656_XL_peptide_Ex2_withDTT1	Homo sapiens	ribonucleoprotein complexes	not available	10	PXD002656_XL_peptide_Ex2_withDTT1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=Dithiothreitol (DTT);TA=C	titanium dioxide enrichment	not available	not available	not available	not available	XL_peptide_Ex2_withDTT1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
