source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]
PXD023487_2021_06_03_04_ProtN_Nterm_DSS_Strep_P4	Homo sapiens	whole cell lysate	human embryonic kidney cells	1	PXD023487_2021_06_03_04_ProtN_Nterm_DSS_Strep_P4_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'formaldehyde', 'AC': None, 'CL': None, 'TA': 'K,nterm', 'structured': 'NT=formaldehyde;AC=null;CL=null;TA=K,nterm'}, {'NT': 'DSS', 'AC': 'XLMOD:02001', 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=DSS;AC=XLMOD:02001;CL=no;TA=K,nterm'}, {'NT': 'BS3', 'AC': 'XLMOD:02000', 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=BS3;AC=XLMOD:02000;CL=no;TA=K,nterm'}]	strong cation exchange chromatography (SCX) or size-exclusion chromatography (SEC)	0.3%	not available	20 min	37 °C	2021_06_03_04_ProtN_Nterm_DSS_Strep_P4.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD023487_2020_11_13_06_NSP1_DSS_strep_NCE26_360ng_P4	Homo sapiens	whole cell lysate	human embryonic kidney cells	2	PXD023487_2020_11_13_06_NSP1_DSS_strep_NCE26_360ng_P4_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'formaldehyde', 'AC': None, 'CL': None, 'TA': 'K,nterm', 'structured': 'NT=formaldehyde;AC=null;CL=null;TA=K,nterm'}, {'NT': 'DSS', 'AC': 'XLMOD:02001', 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=DSS;AC=XLMOD:02001;CL=no;TA=K,nterm'}, {'NT': 'BS3', 'AC': 'XLMOD:02000', 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=BS3;AC=XLMOD:02000;CL=no;TA=K,nterm'}]	strong cation exchange chromatography (SCX) or size-exclusion chromatography (SEC)	0.3%	not available	20 min	37 °C	2020_11_13_06_NSP1_DSS_strep_NCE26_360ng_P4.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD023487_2021_06_05_05_NSP2_00_1p0_BS3_400ng_P4	Homo sapiens	whole cell lysate	human embryonic kidney cells	3	PXD023487_2021_06_05_05_NSP2_00_1p0_BS3_400ng_P4_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'formaldehyde', 'AC': None, 'CL': None, 'TA': 'K,nterm', 'structured': 'NT=formaldehyde;AC=null;CL=null;TA=K,nterm'}, {'NT': 'DSS', 'AC': 'XLMOD:02001', 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=DSS;AC=XLMOD:02001;CL=no;TA=K,nterm'}, {'NT': 'BS3', 'AC': 'XLMOD:02000', 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=BS3;AC=XLMOD:02000;CL=no;TA=K,nterm'}]	strong cation exchange chromatography (SCX) or size-exclusion chromatography (SEC)	0.3%	not available	20 min	37 °C	2021_06_05_05_NSP2_00_1p0_BS3_400ng_P4.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD023487_2020_11_02_06_ProtN_DSS_strep_NCE26_280ng_P4	Homo sapiens	whole cell lysate	human embryonic kidney cells	4	PXD023487_2020_11_02_06_ProtN_DSS_strep_NCE26_280ng_P4_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'formaldehyde', 'AC': None, 'CL': None, 'TA': 'K,nterm', 'structured': 'NT=formaldehyde;AC=null;CL=null;TA=K,nterm'}, {'NT': 'DSS', 'AC': 'XLMOD:02001', 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=DSS;AC=XLMOD:02001;CL=no;TA=K,nterm'}, {'NT': 'BS3', 'AC': 'XLMOD:02000', 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=BS3;AC=XLMOD:02000;CL=no;TA=K,nterm'}]	strong cation exchange chromatography (SCX) or size-exclusion chromatography (SEC)	0.3%	not available	20 min	37 °C	2020_11_02_06_ProtN_DSS_strep_NCE26_280ng_P4.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD023487_2020_10_11_08_strep_NSP2_DSS_Trp_SEC_B2_p4	Homo sapiens	whole cell lysate	human embryonic kidney cells	5	PXD023487_2020_10_11_08_strep_NSP2_DSS_Trp_SEC_B2_p4_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'formaldehyde', 'AC': None, 'CL': None, 'TA': 'K,nterm', 'structured': 'NT=formaldehyde;AC=null;CL=null;TA=K,nterm'}, {'NT': 'DSS', 'AC': 'XLMOD:02001', 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=DSS;AC=XLMOD:02001;CL=no;TA=K,nterm'}, {'NT': 'BS3', 'AC': 'XLMOD:02000', 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=BS3;AC=XLMOD:02000;CL=no;TA=K,nterm'}]	strong cation exchange chromatography (SCX) or size-exclusion chromatography (SEC)	0.3%	not available	20 min	37 °C	2020_10_11_08_strep_NSP2_DSS_Trp_SEC_B2_p4.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD023487_2020_11_13_03_NSP1_DSS_strep_P2	Homo sapiens	whole cell lysate	human embryonic kidney cells	6	PXD023487_2020_11_13_03_NSP1_DSS_strep_P2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'formaldehyde', 'AC': None, 'CL': None, 'TA': 'K,nterm', 'structured': 'NT=formaldehyde;AC=null;CL=null;TA=K,nterm'}, {'NT': 'DSS', 'AC': 'XLMOD:02001', 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=DSS;AC=XLMOD:02001;CL=no;TA=K,nterm'}, {'NT': 'BS3', 'AC': 'XLMOD:02000', 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=BS3;AC=XLMOD:02000;CL=no;TA=K,nterm'}]	strong cation exchange chromatography (SCX) or size-exclusion chromatography (SEC)	0.3%	not available	20 min	37 °C	2020_11_13_03_NSP1_DSS_strep_P2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD023487_2020_09_23_02_DSS_NSP2_08_09_20_MiniS_B5	Homo sapiens	whole cell lysate	human embryonic kidney cells	7	PXD023487_2020_09_23_02_DSS_NSP2_08_09_20_MiniS_B5_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'formaldehyde', 'AC': None, 'CL': None, 'TA': 'K,nterm', 'structured': 'NT=formaldehyde;AC=null;CL=null;TA=K,nterm'}, {'NT': 'DSS', 'AC': 'XLMOD:02001', 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=DSS;AC=XLMOD:02001;CL=no;TA=K,nterm'}, {'NT': 'BS3', 'AC': 'XLMOD:02000', 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=BS3;AC=XLMOD:02000;CL=no;TA=K,nterm'}]	strong cation exchange chromatography (SCX) or size-exclusion chromatography (SEC)	0.3%	not available	20 min	37 °C	2020_09_23_02_DSS_NSP2_08_09_20_MiniS_B5.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD023487_2020_10_29_02_NSP2_strep_BS3_NCE26_260ng_P4	Homo sapiens	whole cell lysate	human embryonic kidney cells	8	PXD023487_2020_10_29_02_NSP2_strep_BS3_NCE26_260ng_P4_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'formaldehyde', 'AC': None, 'CL': None, 'TA': 'K,nterm', 'structured': 'NT=formaldehyde;AC=null;CL=null;TA=K,nterm'}, {'NT': 'DSS', 'AC': 'XLMOD:02001', 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=DSS;AC=XLMOD:02001;CL=no;TA=K,nterm'}, {'NT': 'BS3', 'AC': 'XLMOD:02000', 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=BS3;AC=XLMOD:02000;CL=no;TA=K,nterm'}]	strong cation exchange chromatography (SCX) or size-exclusion chromatography (SEC)	0.3%	not available	20 min	37 °C	2020_10_29_02_NSP2_strep_BS3_NCE26_260ng_P4.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD023487_2020_09_23_03_DSS_NSP2_08_09_20_MiniS_B4	Homo sapiens	whole cell lysate	human embryonic kidney cells	9	PXD023487_2020_09_23_03_DSS_NSP2_08_09_20_MiniS_B4_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'formaldehyde', 'AC': None, 'CL': None, 'TA': 'K,nterm', 'structured': 'NT=formaldehyde;AC=null;CL=null;TA=K,nterm'}, {'NT': 'DSS', 'AC': 'XLMOD:02001', 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=DSS;AC=XLMOD:02001;CL=no;TA=K,nterm'}, {'NT': 'BS3', 'AC': 'XLMOD:02000', 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=BS3;AC=XLMOD:02000;CL=no;TA=K,nterm'}]	strong cation exchange chromatography (SCX) or size-exclusion chromatography (SEC)	0.3%	not available	20 min	37 °C	2020_09_23_03_DSS_NSP2_08_09_20_MiniS_B4.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD023487_2020_10_28_02_NSP1_DSS_Strep_NCE33_p4	Homo sapiens	whole cell lysate	human embryonic kidney cells	10	PXD023487_2020_10_28_02_NSP1_DSS_Strep_NCE33_p4_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'formaldehyde', 'AC': None, 'CL': None, 'TA': 'K,nterm', 'structured': 'NT=formaldehyde;AC=null;CL=null;TA=K,nterm'}, {'NT': 'DSS', 'AC': 'XLMOD:02001', 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=DSS;AC=XLMOD:02001;CL=no;TA=K,nterm'}, {'NT': 'BS3', 'AC': 'XLMOD:02000', 'CL': 'no', 'TA': 'K,nterm', 'structured': 'NT=BS3;AC=XLMOD:02000;CL=no;TA=K,nterm'}]	strong cation exchange chromatography (SCX) or size-exclusion chromatography (SEC)	0.3%	not available	20 min	37 °C	2020_10_28_02_NSP1_DSS_Strep_NCE33_p4.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
