source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]
PXD011296_t03063_150210_mICA_CAH2h_BS3	Bos taurus	not available	not available	1	PXD011296_t03063_150210_mICA_CAH2h_BS3_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['EDC/sNHS', 'E-EDC/sNHS', 'BS3'];AC=[None, None, 'XLMOD:02000'];TA=['D,E,nterm', 'D,E,nterm', 'K,nterm']	not available	not available	not available	not available	not available	t03063_150210_mICA_CAH2h_BS3.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD011296_t03284_150218_Prtsm_2BS3	Saccharomyces cerevisiae	not available	not available	2	PXD011296_t03284_150218_Prtsm_2BS3_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['EDC/sNHS', 'E-EDC/sNHS', 'BS3'];AC=[None, None, 'XLMOD:02000'];TA=['D,E,nterm', 'D,E,nterm', 'K,nterm']	not available	not available	not available	not available	not available	t03284_150218_Prtsm_2BS3.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD011296_t03074_150210_mICA_CAH2b_E8	Bos taurus	not available	not available	3	PXD011296_t03074_150210_mICA_CAH2b_E8_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['EDC/sNHS', 'E-EDC/sNHS', 'BS3'];AC=[None, None, 'XLMOD:02000'];TA=['D,E,nterm', 'D,E,nterm', 'K,nterm']	not available	not available	not available	not available	not available	t03074_150210_mICA_CAH2b_E8.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD011296_z07964_170608_prtsm_100E8	Saccharomyces cerevisiae	not available	not available	4	PXD011296_z07964_170608_prtsm_100E8_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['EDC/sNHS', 'E-EDC/sNHS', 'BS3'];AC=[None, None, 'XLMOD:02000'];TA=['D,E,nterm', 'D,E,nterm', 'K,nterm']	not available	not available	not available	not available	not available	z07964_170608_prtsm_100E8.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD011296_t03067_150210_mICA_CAH2b_BS3	Bos taurus	not available	not available	5	PXD011296_t03067_150210_mICA_CAH2b_BS3_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['EDC/sNHS', 'E-EDC/sNHS', 'BS3'];AC=[None, None, 'XLMOD:02000'];TA=['D,E,nterm', 'D,E,nterm', 'K,nterm']	not available	not available	not available	not available	not available	t03067_150210_mICA_CAH2b_BS3.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD011296_t02632_150120_9mix_3hr_EEDC	Bos taurus	not available	not available	6	PXD011296_t02632_150120_9mix_3hr_EEDC_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['EDC/sNHS', 'E-EDC/sNHS', 'BS3'];AC=[None, None, 'XLMOD:02000'];TA=['D,E,nterm', 'D,E,nterm', 'K,nterm']	not available	not available	not available	not available	not available	t02632_150120_9mix_3hr_EEDC.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD011296_t02630_150120_9mix_3hr_EDC	Bos taurus	not available	not available	7	PXD011296_t02630_150120_9mix_3hr_EDC_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['EDC/sNHS', 'E-EDC/sNHS', 'BS3'];AC=[None, None, 'XLMOD:02000'];TA=['D,E,nterm', 'D,E,nterm', 'K,nterm']	not available	not available	not available	not available	not available	t02630_150120_9mix_3hr_EDC.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD011296_t03070_150210_mICA_CAH2h_E8	Bos taurus	not available	not available	8	PXD011296_t03070_150210_mICA_CAH2h_E8_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['EDC/sNHS', 'E-EDC/sNHS', 'BS3'];AC=[None, None, 'XLMOD:02000'];TA=['D,E,nterm', 'D,E,nterm', 'K,nterm']	not available	not available	not available	not available	not available	t03070_150210_mICA_CAH2h_E8.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD011296_t03272_150218_Prtsm_150E	Saccharomyces cerevisiae	not available	not available	9	PXD011296_t03272_150218_Prtsm_150E_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['EDC/sNHS', 'E-EDC/sNHS', 'BS3'];AC=[None, None, 'XLMOD:02000'];TA=['D,E,nterm', 'D,E,nterm', 'K,nterm']	not available	not available	not available	not available	not available	t03272_150218_Prtsm_150E.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD011296_t02636_150120_9mix_3hr_BS3	Bos taurus	not available	not available	10	PXD011296_t02636_150120_9mix_3hr_BS3_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['EDC/sNHS', 'E-EDC/sNHS', 'BS3'];AC=[None, None, 'XLMOD:02000'];TA=['D,E,nterm', 'D,E,nterm', 'K,nterm']	not available	not available	not available	not available	not available	t02636_150120_9mix_3hr_BS3.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
