source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]
PXD005948_JL082114_082814_SwiSnf2mM_30B	Saccharomyces cerevisiae	whole cell lysate	not available	1	PXD005948_JL082114_082814_SwiSnf2mM_30B_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3'];AC=['XLMOD:02000'];TA=['K,nterm']	not available	2 mM or 5 mM	not available	2 hours	room temperature	JL082114_082814_SwiSnf2mM_30B.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD005948_JL082114_082814_SwiSnf2mM_30C	Saccharomyces cerevisiae	whole cell lysate	not available	2	PXD005948_JL082114_082814_SwiSnf2mM_30C_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3'];AC=['XLMOD:02000'];TA=['K,nterm']	not available	2 mM or 5 mM	not available	2 hours	room temperature	JL082114_082814_SwiSnf2mM_30C.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD005948_JL082114_082814_SwiSnf5mM_FT	Saccharomyces cerevisiae	whole cell lysate	not available	3	PXD005948_JL082114_082814_SwiSnf5mM_FT_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3'];AC=['XLMOD:02000'];TA=['K,nterm']	not available	2 mM or 5 mM	not available	2 hours	room temperature	JL082114_082814_SwiSnf5mM_FT.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD005948_JL082114_082814_SwiSnf2mM_50B	Saccharomyces cerevisiae	whole cell lysate	not available	4	PXD005948_JL082114_082814_SwiSnf2mM_50B_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3'];AC=['XLMOD:02000'];TA=['K,nterm']	not available	2 mM or 5 mM	not available	2 hours	room temperature	JL082114_082814_SwiSnf2mM_50B.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD005948_JL082114_082814_SwiSnf5mM_50B	Saccharomyces cerevisiae	whole cell lysate	not available	5	PXD005948_JL082114_082814_SwiSnf5mM_50B_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3'];AC=['XLMOD:02000'];TA=['K,nterm']	not available	2 mM or 5 mM	not available	2 hours	room temperature	JL082114_082814_SwiSnf5mM_50B.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD005948_JL082114_082814_SwiSnf5mM_100B	Saccharomyces cerevisiae	whole cell lysate	not available	6	PXD005948_JL082114_082814_SwiSnf5mM_100B_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3'];AC=['XLMOD:02000'];TA=['K,nterm']	not available	2 mM or 5 mM	not available	2 hours	room temperature	JL082114_082814_SwiSnf5mM_100B.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD005948_JL082114_082814_SwiSnf5mM_30C	Saccharomyces cerevisiae	whole cell lysate	not available	7	PXD005948_JL082114_082814_SwiSnf5mM_30C_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3'];AC=['XLMOD:02000'];TA=['K,nterm']	not available	2 mM or 5 mM	not available	2 hours	room temperature	JL082114_082814_SwiSnf5mM_30C.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD005948_JL082114_082814_SwiSnf5mM_1uL	Saccharomyces cerevisiae	whole cell lysate	not available	8	PXD005948_JL082114_082814_SwiSnf5mM_1uL_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3'];AC=['XLMOD:02000'];TA=['K,nterm']	not available	2 mM or 5 mM	not available	2 hours	room temperature	JL082114_082814_SwiSnf5mM_1uL.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD005948_JL082114_082814_SwiSnf2mM_100B	Saccharomyces cerevisiae	whole cell lysate	not available	9	PXD005948_JL082114_082814_SwiSnf2mM_100B_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3'];AC=['XLMOD:02000'];TA=['K,nterm']	not available	2 mM or 5 mM	not available	2 hours	room temperature	JL082114_082814_SwiSnf2mM_100B.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD005948_JL082114_082814_SwiSnf2mM_1uL	Saccharomyces cerevisiae	whole cell lysate	not available	10	PXD005948_JL082114_082814_SwiSnf2mM_1uL_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['BS3'];AC=['XLMOD:02000'];TA=['K,nterm']	not available	2 mM or 5 mM	not available	2 hours	room temperature	JL082114_082814_SwiSnf2mM_1uL.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
