source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]
PXD020453_B200602_05_Lumos_AG_CO_130_Cul4A_SDA_Ratio24_frac7_rep01	Homo sapiens	not available	not available	1	PXD020453_B200602_05_Lumos_AG_CO_130_Cul4A_SDA_Ratio24_frac7_rep01_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	7	01	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'sulfo-SDA (sulfosuccinimidyl 4,4′-azipentanoate)', 'AC': None, 'CL': None, 'TA': 'K,S,T,Y'}]	not available	0.125 mM, 0.25 mM, 0.5 mM, 1 mM, 2 mM	not available	20 min	ice	B200602_05_Lumos_AG_CO_130_Cul4A_SDA_Ratio24_frac7_rep01.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD020453_B200602_08_Lumos_AG_CO_130_Cul4A_SDA_Ratio24_frac9_rep01	Homo sapiens	not available	not available	1	PXD020453_B200602_08_Lumos_AG_CO_130_Cul4A_SDA_Ratio24_frac9_rep01_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	9	01	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'sulfo-SDA (sulfosuccinimidyl 4,4′-azipentanoate)', 'AC': None, 'CL': None, 'TA': 'K,S,T,Y'}]	not available	0.125 mM, 0.25 mM, 0.5 mM, 1 mM, 2 mM	not available	20 min	ice	B200602_08_Lumos_AG_CO_130_Cul4A_SDA_Ratio24_frac9_rep01.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD020453_B200602_06_Lumos_AG_CO_130_Cul4A_SDA_Ratio24_frac8_rep01	Homo sapiens	not available	not available	1	PXD020453_B200602_06_Lumos_AG_CO_130_Cul4A_SDA_Ratio24_frac8_rep01_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	8	01	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'sulfo-SDA (sulfosuccinimidyl 4,4′-azipentanoate)', 'AC': None, 'CL': None, 'TA': 'K,S,T,Y'}]	not available	0.125 mM, 0.25 mM, 0.5 mM, 1 mM, 2 mM	not available	20 min	ice	B200602_06_Lumos_AG_CO_130_Cul4A_SDA_Ratio24_frac8_rep01.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD020453_B200602_15_Lumos_AG_CO_130_Cul4A_SDA_Ratio56_frac8_rep01	Homo sapiens	not available	not available	2	PXD020453_B200602_15_Lumos_AG_CO_130_Cul4A_SDA_Ratio56_frac8_rep01_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	8	01	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'sulfo-SDA (sulfosuccinimidyl 4,4′-azipentanoate)', 'AC': None, 'CL': None, 'TA': 'K,S,T,Y'}]	not available	0.125 mM, 0.25 mM, 0.5 mM, 1 mM, 2 mM	not available	20 min	ice	B200602_15_Lumos_AG_CO_130_Cul4A_SDA_Ratio56_frac8_rep01.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD020453_B200602_04_Lumos_AG_CO_130_Cul4A_SDA_Ratio24_frac6_rep01	Homo sapiens	not available	not available	1	PXD020453_B200602_04_Lumos_AG_CO_130_Cul4A_SDA_Ratio24_frac6_rep01_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	6	01	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'sulfo-SDA (sulfosuccinimidyl 4,4′-azipentanoate)', 'AC': None, 'CL': None, 'TA': 'K,S,T,Y'}]	not available	0.125 mM, 0.25 mM, 0.5 mM, 1 mM, 2 mM	not available	20 min	ice	B200602_04_Lumos_AG_CO_130_Cul4A_SDA_Ratio24_frac6_rep01.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD020453_B200602_17_Lumos_AG_CO_130_Cul4A_SDA_Ratio56_frac10_rep02	Homo sapiens	not available	not available	1	PXD020453_B200602_17_Lumos_AG_CO_130_Cul4A_SDA_Ratio56_frac10_rep02_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	10	02	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'sulfo-SDA (sulfosuccinimidyl 4,4′-azipentanoate)', 'AC': None, 'CL': None, 'TA': 'K,S,T,Y'}]	not available	0.125 mM, 0.25 mM, 0.5 mM, 1 mM, 2 mM	not available	20 min	ice	B200602_17_Lumos_AG_CO_130_Cul4A_SDA_Ratio56_frac10_rep02.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD020453_B200602_10_Lumos_AG_CO_130_Cul4A_SDA_Ratio24_frac10_rep01	Homo sapiens	not available	not available	2	PXD020453_B200602_10_Lumos_AG_CO_130_Cul4A_SDA_Ratio24_frac10_rep01_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	10	01	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'sulfo-SDA (sulfosuccinimidyl 4,4′-azipentanoate)', 'AC': None, 'CL': None, 'TA': 'K,S,T,Y'}]	not available	0.125 mM, 0.25 mM, 0.5 mM, 1 mM, 2 mM	not available	20 min	ice	B200602_10_Lumos_AG_CO_130_Cul4A_SDA_Ratio24_frac10_rep01.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD020453_B200602_12_Lumos_AG_CO_130_Cul4A_SDA_Ratio56_frac6_rep01	Homo sapiens	not available	not available	2	PXD020453_B200602_12_Lumos_AG_CO_130_Cul4A_SDA_Ratio56_frac6_rep01_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	6	01	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'sulfo-SDA (sulfosuccinimidyl 4,4′-azipentanoate)', 'AC': None, 'CL': None, 'TA': 'K,S,T,Y'}]	not available	0.125 mM, 0.25 mM, 0.5 mM, 1 mM, 2 mM	not available	20 min	ice	B200602_12_Lumos_AG_CO_130_Cul4A_SDA_Ratio56_frac6_rep01.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD020453_B200602_14_Lumos_AG_CO_130_Cul4A_SDA_Ratio56_frac7_rep01	Homo sapiens	not available	not available	2	PXD020453_B200602_14_Lumos_AG_CO_130_Cul4A_SDA_Ratio56_frac7_rep01_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	7	01	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'sulfo-SDA (sulfosuccinimidyl 4,4′-azipentanoate)', 'AC': None, 'CL': None, 'TA': 'K,S,T,Y'}]	not available	0.125 mM, 0.25 mM, 0.5 mM, 1 mM, 2 mM	not available	20 min	ice	B200602_14_Lumos_AG_CO_130_Cul4A_SDA_Ratio56_frac7_rep01.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD020453_B200602_11_Lumos_AG_CO_130_Cul4A_SDA_Ratio56_frac5_rep01	Homo sapiens	not available	not available	1	PXD020453_B200602_11_Lumos_AG_CO_130_Cul4A_SDA_Ratio56_frac5_rep01_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	5	01	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=[{'NT': 'sulfo-SDA (sulfosuccinimidyl 4,4′-azipentanoate)', 'AC': None, 'CL': None, 'TA': 'K,S,T,Y'}]	not available	0.125 mM, 0.25 mM, 0.5 mM, 1 mM, 2 mM	not available	20 min	ice	B200602_11_Lumos_AG_CO_130_Cul4A_SDA_Ratio56_frac5_rep01.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
