source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]
PXD057245_20230629_HF1_MaRa_P0204_W_atp23_IMS_02	Saccharomyces cerevisiae	mitochondria	not available	1	PXD057245_20230629_HF1_MaRa_P0204_W_atp23_IMS_02_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	30 min	30 °C	20230629_HF1_MaRa_P0204_W_atp23_IMS_02.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD057245_20230629_HF1_MaRa_P0204_MR10_4	Saccharomyces cerevisiae	mitochondria	not available	2	PXD057245_20230629_HF1_MaRa_P0204_MR10_4_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	30 min	30 °C	20230629_HF1_MaRa_P0204_MR10_4.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD057245_20230629_HF1_MaRa_P0204_W_atp23_MATRIX_03	Saccharomyces cerevisiae	mitochondria	not available	3	PXD057245_20230629_HF1_MaRa_P0204_W_atp23_MATRIX_03_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	30 min	30 °C	20230629_HF1_MaRa_P0204_W_atp23_MATRIX_03.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD057245_20230629_HF1_MaRa_P0204_W_atp23_IMS_01	Saccharomyces cerevisiae	mitochondria	not available	4	PXD057245_20230629_HF1_MaRa_P0204_W_atp23_IMS_01_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	30 min	30 °C	20230629_HF1_MaRa_P0204_W_atp23_IMS_01.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD057245_20230629_HF1_MaRa_P0204_M_WT_MATRIX_01	Saccharomyces cerevisiae	mitochondria	not available	5	PXD057245_20230629_HF1_MaRa_P0204_M_WT_MATRIX_01_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	30 min	30 °C	20230629_HF1_MaRa_P0204_M_WT_MATRIX_01.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD057245_20230629_HF1_MaRa_P0204_W_WT_IMS_01	Saccharomyces cerevisiae	mitochondria	not available	6	PXD057245_20230629_HF1_MaRa_P0204_W_WT_IMS_01_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	30 min	30 °C	20230629_HF1_MaRa_P0204_W_WT_IMS_01.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD057245_20230629_HF1_MaRa_P0204_MR6_2	Saccharomyces cerevisiae	mitochondria	not available	7	PXD057245_20230629_HF1_MaRa_P0204_MR6_2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	30 min	30 °C	20230629_HF1_MaRa_P0204_MR6_2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD057245_20230629_HF1_MaRa_P0204_M_WT_IMS_03	Saccharomyces cerevisiae	mitochondria	not available	8	PXD057245_20230629_HF1_MaRa_P0204_M_WT_IMS_03_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	30 min	30 °C	20230629_HF1_MaRa_P0204_M_WT_IMS_03.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD057245_20230629_HF1_MaRa_P0204_M_atp6_MATRIX_04	Saccharomyces cerevisiae	mitochondria	not available	9	PXD057245_20230629_HF1_MaRa_P0204_M_atp6_MATRIX_04_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	30 min	30 °C	20230629_HF1_MaRa_P0204_M_atp6_MATRIX_04.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD057245_20230629_HF1_MaRa_P0204_M_WT_IMS_04	Saccharomyces cerevisiae	mitochondria	not available	10	PXD057245_20230629_HF1_MaRa_P0204_M_WT_IMS_04_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	not available	not available	not available	30 min	30 °C	20230629_HF1_MaRa_P0204_M_WT_IMS_04.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
