source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]
PXD047929_Zelda_220505_P2083_MR_SGJ_Xlink_Rad18_RAD6_fr1_R1	Homo sapiens	not available	not available	1	PXD047929_Zelda_220505_P2083_MR_SGJ_Xlink_Rad18_RAD6_fr1_R1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=BS3;AC=XLMOD:02000	size exclusion chromatography (SEC)	not available	0.5 x molar	10 min	room temperature	Zelda_220505_P2083_MR_SGJ_Xlink_Rad18_RAD6_fr1_R1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD047929_Zelda_220505_P2083_MR_SGJ_Xlink_Rad18_RAD6_fr2_R1	Homo sapiens	not available	not available	1	PXD047929_Zelda_220505_P2083_MR_SGJ_Xlink_Rad18_RAD6_fr2_R1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	2	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=BS3;AC=XLMOD:02000	size exclusion chromatography (SEC)	not available	0.5 x molar	10 min	room temperature	Zelda_220505_P2083_MR_SGJ_Xlink_Rad18_RAD6_fr2_R1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD047929_Zelda_220505_P2083_MR_SGJ_Xlink_Rad18_RAD6_MAGEA4_fr3_R2	Homo sapiens	not available	not available	1	PXD047929_Zelda_220505_P2083_MR_SGJ_Xlink_Rad18_RAD6_MAGEA4_fr3_R2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	3	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=BS3;AC=XLMOD:02000	size exclusion chromatography (SEC)	not available	0.5 x molar	10 min	room temperature	Zelda_220505_P2083_MR_SGJ_Xlink_Rad18_RAD6_MAGEA4_fr3_R2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD047929_Zelda_220505_P2083_MR_SGJ_Xlink_Rad18_RAD6_MAGEA4_fr1_R2	Homo sapiens	not available	not available	2	PXD047929_Zelda_220505_P2083_MR_SGJ_Xlink_Rad18_RAD6_MAGEA4_fr1_R2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=BS3;AC=XLMOD:02000	size exclusion chromatography (SEC)	not available	0.5 x molar	10 min	room temperature	Zelda_220505_P2083_MR_SGJ_Xlink_Rad18_RAD6_MAGEA4_fr1_R2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD047929_Zelda_220505_P2083_MR_SGJ_Xlink_Rad18_RAD6_MAGEA4_fr3_R1	Homo sapiens	not available	not available	2	PXD047929_Zelda_220505_P2083_MR_SGJ_Xlink_Rad18_RAD6_MAGEA4_fr3_R1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	3	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=BS3;AC=XLMOD:02000	size exclusion chromatography (SEC)	not available	0.5 x molar	10 min	room temperature	Zelda_220505_P2083_MR_SGJ_Xlink_Rad18_RAD6_MAGEA4_fr3_R1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD047929_Zelda_220505_P2083_MR_SGJ_Xlink_Rad18_RAD6_MAGEA4_fr2_R1	Homo sapiens	not available	not available	2	PXD047929_Zelda_220505_P2083_MR_SGJ_Xlink_Rad18_RAD6_MAGEA4_fr2_R1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	2	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=BS3;AC=XLMOD:02000	size exclusion chromatography (SEC)	not available	0.5 x molar	10 min	room temperature	Zelda_220505_P2083_MR_SGJ_Xlink_Rad18_RAD6_MAGEA4_fr2_R1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD047929_Zelda_220505_P2083_MR_SGJ_Xlink_Rad18_RAD6_MAGEA4_fr1_R1	Homo sapiens	not available	not available	3	PXD047929_Zelda_220505_P2083_MR_SGJ_Xlink_Rad18_RAD6_MAGEA4_fr1_R1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=BS3;AC=XLMOD:02000	size exclusion chromatography (SEC)	not available	0.5 x molar	10 min	room temperature	Zelda_220505_P2083_MR_SGJ_Xlink_Rad18_RAD6_MAGEA4_fr1_R1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD047929_Zelda_220505_P2083_MR_SGJ_Xlink_Rad18_RAD6_fr1_R2	Homo sapiens	not available	not available	4	PXD047929_Zelda_220505_P2083_MR_SGJ_Xlink_Rad18_RAD6_fr1_R2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=BS3;AC=XLMOD:02000	size exclusion chromatography (SEC)	not available	0.5 x molar	10 min	room temperature	Zelda_220505_P2083_MR_SGJ_Xlink_Rad18_RAD6_fr1_R2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD047929_Zelda_220505_P2083_MR_SGJ_Xlink_Rad18_RAD6_fr3_R1	Homo sapiens	not available	not available	3	PXD047929_Zelda_220505_P2083_MR_SGJ_Xlink_Rad18_RAD6_fr3_R1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	3	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=BS3;AC=XLMOD:02000	size exclusion chromatography (SEC)	not available	0.5 x molar	10 min	room temperature	Zelda_220505_P2083_MR_SGJ_Xlink_Rad18_RAD6_fr3_R1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD047929_Zelda_220505_P2083_MR_SGJ_Xlink_Rad18_RAD6_fr3_R2	Homo sapiens	not available	not available	4	PXD047929_Zelda_220505_P2083_MR_SGJ_Xlink_Rad18_RAD6_fr3_R2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	3	1	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=BS3;AC=XLMOD:02000	size exclusion chromatography (SEC)	not available	0.5 x molar	10 min	room temperature	Zelda_220505_P2083_MR_SGJ_Xlink_Rad18_RAD6_fr3_R2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
