source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]
PXD025172_Hilic4_Aaron_DSSO_10217	Saccharomyces cerevisiae	not available	not available	1	PXD025172_Hilic4_Aaron_DSSO_10217_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.3125 mM to 2.5 mM	not available	15 min	room temperature	Hilic4_Aaron_DSSO_10217.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD025172_Hilic9_Aaron_DSSO_10217	Saccharomyces cerevisiae	not available	not available	2	PXD025172_Hilic9_Aaron_DSSO_10217_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.3125 mM to 2.5 mM	not available	15 min	room temperature	Hilic9_Aaron_DSSO_10217.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD025172_Hilic1_Aaron_DSSO_10217	Saccharomyces cerevisiae	not available	not available	3	PXD025172_Hilic1_Aaron_DSSO_10217_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.3125 mM to 2.5 mM	not available	15 min	room temperature	Hilic1_Aaron_DSSO_10217.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD025172_Aaron_Yeast_TRAPPIII_0p6mMDSSO_HILIC_10pct_H2	Saccharomyces cerevisiae	not available	not available	4	PXD025172_Aaron_Yeast_TRAPPIII_0p6mMDSSO_HILIC_10pct_H2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.3125 mM to 2.5 mM	not available	15 min	room temperature	Aaron_Yeast_TRAPPIII_0p6mMDSSO_HILIC_10pct_H2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD025172_Hilic7_Aaron_DSSO_10217	Saccharomyces cerevisiae	not available	not available	5	PXD025172_Hilic7_Aaron_DSSO_10217_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.3125 mM to 2.5 mM	not available	15 min	room temperature	Hilic7_Aaron_DSSO_10217.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD025172_Aaron_Yeast_TRAPPIII_0p6mMDSSO_HILIC_10pct_H7	Saccharomyces cerevisiae	not available	not available	6	PXD025172_Aaron_Yeast_TRAPPIII_0p6mMDSSO_HILIC_10pct_H7_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.3125 mM to 2.5 mM	not available	15 min	room temperature	Aaron_Yeast_TRAPPIII_0p6mMDSSO_HILIC_10pct_H7.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD025172_Hilic2_Aaron_DSSO_10218	Saccharomyces cerevisiae	not available	not available	7	PXD025172_Hilic2_Aaron_DSSO_10218_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.3125 mM to 2.5 mM	not available	15 min	room temperature	Hilic2_Aaron_DSSO_10218.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD025172_Hilic5_Aaron_DSSO_10217	Saccharomyces cerevisiae	not available	not available	8	PXD025172_Hilic5_Aaron_DSSO_10217_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.3125 mM to 2.5 mM	not available	15 min	room temperature	Hilic5_Aaron_DSSO_10217.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD025172_Aaron_Yeast_TRAPPIII_0p6mMDSSO_HILIC_10pct_H6	Saccharomyces cerevisiae	not available	not available	9	PXD025172_Aaron_Yeast_TRAPPIII_0p6mMDSSO_HILIC_10pct_H6_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.3125 mM to 2.5 mM	not available	15 min	room temperature	Aaron_Yeast_TRAPPIII_0p6mMDSSO_HILIC_10pct_H6.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD025172_Aaron_Yeast_TRAPPIII_0p6mMDSSO_HILIC_10pct_H8	Saccharomyces cerevisiae	not available	not available	10	PXD025172_Aaron_Yeast_TRAPPIII_0p6mMDSSO_HILIC_10pct_H8_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=DSSO;AC=XLMOD:02126;CL=yes;TA=K,S,T,Y,nterm;MH=54.01;ML=85.98	not available	0.3125 mM to 2.5 mM	not available	15 min	room temperature	Aaron_Yeast_TRAPPIII_0p6mMDSSO_HILIC_10pct_H8.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
