source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]
PXD018608_SDAxCohesin_GrippingState_SECf8-R1_Rappsilber	NT=Schizosaccharomyces pombe 972h-;AC=NCBITaxon:284812	not available	not available	1	PXD018608_SDAxCohesin_GrippingState_SECf8-R1_Rappsilber_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=SDA;AC=XLMOD:02134	size exclusion chromatography (SEC)	not available	Protein: SDA=1:1.3	3 hours	4 °C	SDAxCohesin_GrippingState_SECf8-R1_Rappsilber.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD018608_SDAxCohesin_InitialBinding_SECf8-R1_Rappsilber	Schizosaccharomyces pombe	not available	not available	2	PXD018608_SDAxCohesin_InitialBinding_SECf8-R1_Rappsilber_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=SDA;AC=XLMOD:02134	size exclusion chromatography (SEC)	not available	Protein: SDA=1:1.3	3 hours	4 °C	SDAxCohesin_InitialBinding_SECf8-R1_Rappsilber.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD018608_SDAxCohesin_GrippingState_SECf10-R2_Rappsilber	NT=Schizosaccharomyces pombe 972h-;AC=NCBITaxon:284812	not available	not available	3	PXD018608_SDAxCohesin_GrippingState_SECf10-R2_Rappsilber_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=SDA;AC=XLMOD:02134	size exclusion chromatography (SEC)	not available	Protein: SDA=1:1.3	3 hours	4 °C	SDAxCohesin_GrippingState_SECf10-R2_Rappsilber.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD018608_SDAxCohesin_GrippingState_SECf7-R1_Rappsilber	NT=Schizosaccharomyces pombe 972h-;AC=NCBITaxon:284812	not available	not available	4	PXD018608_SDAxCohesin_GrippingState_SECf7-R1_Rappsilber_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=SDA;AC=XLMOD:02134	size exclusion chromatography (SEC)	not available	Protein: SDA=1:1.3	3 hours	4 °C	SDAxCohesin_GrippingState_SECf7-R1_Rappsilber.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD018608_SDAxCohesin_GrippingState_SECf5-R1_Rappsilber	NT=Schizosaccharomyces pombe 972h-;AC=NCBITaxon:284812	not available	not available	5	PXD018608_SDAxCohesin_GrippingState_SECf5-R1_Rappsilber_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=SDA;AC=XLMOD:02134	size exclusion chromatography (SEC)	not available	Protein: SDA=1:1.3	3 hours	4 °C	SDAxCohesin_GrippingState_SECf5-R1_Rappsilber.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD018608_SDAxCohesin_GrippingState_SECf8-R2_Rappsilber	NT=Schizosaccharomyces pombe 972h-;AC=NCBITaxon:284812	not available	not available	6	PXD018608_SDAxCohesin_GrippingState_SECf8-R2_Rappsilber_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=SDA;AC=XLMOD:02134	size exclusion chromatography (SEC)	not available	Protein: SDA=1:1.3	3 hours	4 °C	SDAxCohesin_GrippingState_SECf8-R2_Rappsilber.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD018608_SDAxCohesin_GrippingState_SECf6-R1_Rappsilber	NT=Schizosaccharomyces pombe 972h-;AC=NCBITaxon:284812	not available	not available	7	PXD018608_SDAxCohesin_GrippingState_SECf6-R1_Rappsilber_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=SDA;AC=XLMOD:02134	size exclusion chromatography (SEC)	not available	Protein: SDA=1:1.3	3 hours	4 °C	SDAxCohesin_GrippingState_SECf6-R1_Rappsilber.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD018608_SDAxCohesin_InitialBinding_SECf10-R1_Rappsilber	Schizosaccharomyces pombe	not available	not available	8	PXD018608_SDAxCohesin_InitialBinding_SECf10-R1_Rappsilber_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=SDA;AC=XLMOD:02134	size exclusion chromatography (SEC)	not available	Protein: SDA=1:1.3	3 hours	4 °C	SDAxCohesin_InitialBinding_SECf10-R1_Rappsilber.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD018608_SDAxCohesin_InitialBinding_SECf7-R2_Rappsilber	Schizosaccharomyces pombe	not available	not available	9	PXD018608_SDAxCohesin_InitialBinding_SECf7-R2_Rappsilber_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=SDA;AC=XLMOD:02134	size exclusion chromatography (SEC)	not available	Protein: SDA=1:1.3	3 hours	4 °C	SDAxCohesin_InitialBinding_SECf7-R2_Rappsilber.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD018608_SDAxCohesin_GrippingState_SECf7-R2_Rappsilber	NT=Schizosaccharomyces pombe 972h-;AC=NCBITaxon:284812	not available	not available	10	PXD018608_SDAxCohesin_GrippingState_SECf7-R2_Rappsilber_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=SDA;AC=XLMOD:02134	size exclusion chromatography (SEC)	not available	Protein: SDA=1:1.3	3 hours	4 °C	SDAxCohesin_GrippingState_SECf7-R2_Rappsilber.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
