source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]
PXD005612_NS117	Saccharomyces cerevisiae	not available	not available	1	PXD005612_NS117_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	biotin affinity capture (Strep-Tactin® Sepharose® / Strep-Tactin® spin columns)	not available	not available	1 h	37 °C	NS117.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD005612_NS180	Saccharomyces cerevisiae	not available	not available	2	PXD005612_NS180_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	biotin affinity capture (Strep-Tactin® Sepharose® / Strep-Tactin® spin columns)	not available	not available	1 h	37 °C	NS180.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD005612_NS366	Saccharomyces cerevisiae	not available	not available	3	PXD005612_NS366_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	biotin affinity capture (Strep-Tactin® Sepharose® / Strep-Tactin® spin columns)	not available	not available	1 h	37 °C	NS366.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD005612_NS368	Saccharomyces cerevisiae	not available	not available	4	PXD005612_NS368_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	biotin affinity capture (Strep-Tactin® Sepharose® / Strep-Tactin® spin columns)	not available	not available	1 h	37 °C	NS368.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD005612_NS374	Saccharomyces cerevisiae	not available	not available	5	PXD005612_NS374_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	biotin affinity capture (Strep-Tactin® Sepharose® / Strep-Tactin® spin columns)	not available	not available	1 h	37 °C	NS374.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD005612_NS126	Saccharomyces cerevisiae	not available	not available	6	PXD005612_NS126_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	biotin affinity capture (Strep-Tactin® Sepharose® / Strep-Tactin® spin columns)	not available	not available	1 h	37 °C	NS126.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD005612_NS317	Saccharomyces cerevisiae	not available	not available	7	PXD005612_NS317_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	biotin affinity capture (Strep-Tactin® Sepharose® / Strep-Tactin® spin columns)	not available	not available	1 h	37 °C	NS317.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD005612_NS322_150622133051	Saccharomyces cerevisiae	not available	not available	8	PXD005612_NS322_150622133051_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	biotin affinity capture (Strep-Tactin® Sepharose® / Strep-Tactin® spin columns)	not available	not available	1 h	37 °C	NS322_150622133051.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD005612_NS330	Saccharomyces cerevisiae	not available	not available	9	PXD005612_NS330_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	biotin affinity capture (Strep-Tactin® Sepharose® / Strep-Tactin® spin columns)	not available	not available	1 h	37 °C	NS330.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD005612_NS373	Saccharomyces cerevisiae	not available	not available	10	PXD005612_NS373_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	biotin affinity capture (Strep-Tactin® Sepharose® / Strep-Tactin® spin columns)	not available	not available	1 h	37 °C	NS373.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD005612_NS369	Saccharomyces cerevisiae	not available	not available	11	PXD005612_NS369_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	not available	biotin affinity capture (Strep-Tactin® Sepharose® / Strep-Tactin® spin columns)	not available	not available	1 h	37 °C	NS369.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
